SalePrice,id
117019.24460272958,1461
148780.87328769293,1462
173187.46208279493,1463
192280.91917791832,1464
193866.26014107207,1465
169169.34967362258,1466
179132.32559274504,1467
162438.13760133565,1468
193628.60684176278,1469
121154.81027273639,1470
181018.6078160507,1471
103425.36672379379,1472
99235.76958983605,1473
147211.0888515325,1474
122894.45915588515,1475
346768.3275044684,1476
244143.61726564838,1477
295877.41962207714,1478
297647.08840989997,1479
466509.6672536848,1480
317152.3215728102,1481
215844.24869960497,1482
167434.20002221048,1483
173471.68037803628,1484
199175.37844454826,1485
195253.65414121293,1486
331413.9908146279,1487
238470.42648278308,1488
186933.26621518095,1489
220017.37403074538,1490
194856.969162182,1491
88321.79068991775,1492
198804.1187531856,1493
298413.7095609749,1494
284532.3460557801,1495
232993.48003258236,1496
174791.06593819277,1497
172676.04864065832,1498
165485.98496432573,1499
155273.16999042762,1500
166075.93925670595,1501
155157.84976401067,1502
275957.27071632585,1503
248076.25584440082,1504
226348.59663011972,1505
190658.36604959503,1506
241662.85715048743,1507
197810.56836923116,1508
161250.96548880945,1509
146548.17924641684,1510
150246.67237123277,1511
169506.90263464395,1512
146366.82485581108,1513
154079.82146337145,1514
190583.35892843033,1515
156093.64713913298,1516
161014.25877230824,1517
135069.91526580614,1518
212102.67797756585,1519
129165.86810984013,1520
128453.64335560294,1521
176071.5649832282,1522
109072.20485869443,1523
121395.89170951705,1524
120925.21239015875,1525
114741.75190056118,1526
103084.22328526984,1527
132694.22701146535,1528
150754.3533087253,1529
196997.0588339191,1530
119588.45177662901,1531
100910.0782142377,1532
145344.33776523866,1533
123670.95245842858,1534
142162.16121008073,1535
108853.84583288505,1536
63497.51635375314,1537
156470.98666135705,1538
191289.13806513196,1539
93395.11941854021,1540
137851.66746487847,1541
130841.7814953628,1542
184934.41117446683,1543
84244.93738242434,1544
115889.5471724379,1545
137947.5125779275,1546
129119.0154260074,1547
136768.25517700857,1548
123331.14160442394,1549
137128.6366008833,1550
109011.20884346464,1551
145822.9702415527,1552
139117.77270982758,1553
