code,open,name,pe,pb,eps
DHS,73.3374,WisdomTree Equity Income Fund,0.0,0.0,0.0
CMP,69.95,Compass Minerals Intl Inc,73.747012,4.302859,0.948852
SKT,22.86,Tanger Factory Outlet Centers In,35.135473,3.911458,0.653186
CSD,56.5,Guggenheim Spin-Off ETF,78.752914,0.0,0.72
IFF,139.8,国际香料香精,37.293332,7.269557,3.766357
CHE,313.0,Chemed Corp,26.44466,9.0617,11.84984
JEC,77.04,雅各布工程,35.232071,1.832681,2.186644
AEE,63.87,阿美能,25.324652,2.127172,2.542187
GCC,18.05,GreenHaven Continuous Commodity,0.0,0.0,0.0
CEE,23.9629,东欧与苏联基金,6.462268,0.863797,3.708125
RDS.A,67.19,荷兰皇家壳牌石油 Class A,14.025398,1.521884,4.782752
PHI,25.98,菲律宾长途电话,34.462539,0.049472,0.748639
CCL,67.03,嘉年华邮轮,17.092878,2.048515,3.931462
WAT,197.99,沃特世,279.959408,7.727794,0.707424
CYB,25.4878,人民币ETF-WisdomTree Dreyfus,0.0,0.0,0.0
LOR,10.42,LOR基金,63.087084,0.908632,0.16501
GWR,91.38,杰纳西及怀俄明,9.427742,1.542882,9.69055
ETW,11.99,Eaton Vance Tax-Managed Global B,14.506769,1.083091,0.828303
EEM,43.09,新兴市场ETF-iShares MSCI,4.155896,0.720284,10.393667
RLH,13.05,Red Lion Hotels,67.896054,1.90735,0.192942
ELC,23.6255,Entergy Louisiana LLC,0.0,0.045974,-1.28
DDT,26.28,Dillards Capital Trust I 7.5% Pf,0.0,0.0,0.0
FLN,18.45,First Trust Latin America,0.0,0.0,0.0
BJ,29.0,BJ's Wholesale Club Holdings Inc.,25.886493,-12.385052,1.121048
DSE,6.03,Duff & Phelps Select Energy MLP Fund Inc.,0.0,0.0,0.0
AIN,79.0,奥尔巴尼国际股份有限公司,41.325269,4.333038,1.916503
TRQ,2.22,Turquoise Hill Resources,35.212698,0.503913,0.063
WPX,18.49,WPX能源,0.0,2.097234,-0.998302
XLE,75.04,能源ETF,0.0,1.015595,-0.749177
TIF,127.37,蒂芙尼,35.211646,5.106833,3.621813
GGM,21.95,Guggenheim Credit Allocation Fun,0.0,0.0,0.0
IDU,135.2927,iShares Trust Dow Jones U.S. Uti,89.614659,1.019553,1.516493
TRN,37.27,Trinity Industries Inc,7.961855,1.27646,4.686094
IEMG,52.02,iShares Core MSCI Emerging Marke,4.571416,1.00472,11.406751
FNDE,28.43,Schwab Fundamental Emerging Markets Large Company Index ETF,0.0,0.0,0.0
MCS,40.45,马库斯,15.187762,2.422326,2.65016
CBH,9.2201,AllianzGI Convertible & Income 2024 Target Term Fund,0.0,0.0,0.0
DBEF,32.3,db X-trackers MSCI EAFE Hedged,0.0,0.0,0.0
ORAN,16.1,Orange,17.899313,1.208812,0.904504
ELP,5.35,Energy Company of Parana,4.471409,0.093108,1.207673
ARMK,43.22,Aramark,20.932393,3.741609,2.063787
SMLV,98.1869,SPDR Russell 2000 Low Volatility,0.0,0.0,0.0
BTE,2.71,Baytex能源信托,0.0,0.446452,-1.72
XLU,52.74,公共事业指数ETF-SPDR,102.584641,1.057978,0.516939
PRS,24.76,"Prudential Financial, Inc.",1.409218,0.0,17.570732
FENY,20.9,Fidelity MSCI Energy Index ETF,0.0,0.0,0.0
CGG,2.7,CGG Veritas,0.536091,0.025169,5.092422
DEW,47.59,WisdomTree Global High Dividend Fund,0.0,0.0,0.0
PSLV,5.18,Sprott Physical Silver Trust,0.0,0.0,0.0
QEP,10.97,QEP Resources Inc.,0.0,0.774081,-1.029856
SMFG,8.27,三井住友金融,8.130826,0.121247,1.014657
QDEF,47.54,FlexShares Quality Dividend Defe,0.0,0.0,0.0
DTJ,24.0938,DTE Energy Company,3.960248,0.439971,6.094972
GME,16.45,游戏驿站,0.0,0.801833,-0.426018
AMT,148.73,美国电塔,58.87887,11.854982,2.535205
IRET,5.52,IRET房产信托,5.5623,1.323059,0.994193
JHSC,28.4579,John Hancock Multifactor Small Cap ETF,0.0,0.0,0.0
COO,269.53,库珀医疗,103.231974,4.089719,2.601229
NXC,13.919,Nuveen California Select Tax-Fre,20.999149,0.923619,0.660503
AMC,20.8,AMC院线,0.0,1.094311,-2.210926
HGV,33.34,Hilton Grand Vacations Inc.,9.029038,6.250516,3.693638
DNR,5.57,邓伯瑞资源,11.218272,2.830655,0.49562
ETN,87.76,伊顿,12.473783,2.301205,7.105992
RHS,132.18,Rydex ETF Trust Rydex S&P Equal,0.0,0.0,0.0
XOP,42.29,油气开采指数ETF-SPDR S&P,3.974249,1.020431,10.623391
GTN.A,15.825,格林电视,4.314982,1.343001,3.66319
XRT,51.62,零售指数ETF-SPDR标普,4.809512,1.062942,10.733937
PFM,28.02,PowerShares Exchange Traded Fund,13.793802,1.081822,2.032072
DDM,50.67,道指两倍做多ETF,0.0,0.0,0.0
SPXL,55.8,Direxion Daily S&P 500 Bull 3X,0.0,0.0,0.0
CNC,142.57,Centene Corp,23.850841,2.772996,6.009851
DEX,11.303,Delaware Enhanced Global Dividen,0.0,0.0,0.0
SPDV,27.98,AAM S&P 500 Sector High Dividend ETF,0.0,0.0,0.0
WBIF,31.1,WBI Large Cap Tactical Value Shares,0.0,0.0,0.0
LII,221.11,雷诺士,28.330273,-49.309405,7.791312
BUZ,38.7167,Sprott Buzz Social Media Insights ETF,0.0,0.0,0.0
TAP,65.02,莫库酒业,8.904846,1.035309,7.316241
HIW,47.9,海伍兹物业,25.270932,2.272611,1.906934
XRLV,36.8605,PowerShares S&P 500 ex-Rate Sensitive Low Volatility Portfolio,0.0,0.0,0.0
CUB,71.1,Cubic Corp,251.656189,2.860883,0.282727
PXH,21.37,PowerShares Exchange-Traded Fund,0.0,0.0,0.0
BA,369.42,波音,22.934739,-147.01592,16.07823
NLS,14.2,鹦鹉螺体育,17.001081,2.330666,0.841123
WTR,37.12,美国水务,26.793529,3.306452,1.390261
SPHB,45.87,PowerShares S&P 500 High Beta Po,0.0,0.0,0.0
IFFT,53.6,"International Flavors & Fragrances, Inc.",0.0,0.0,0.0
DTY,25.7201,DTE Energy Company,4.23956,0.471001,6.094972
ABB,24.44,ABB Ltd,23.484547,3.96674,1.039194
CII,17.27,CII基金,8.390787,1.018517,2.05821
DRE,28.69,杜克房地产,16.661946,2.209321,1.72969
DIAX,19.69,Nuveen Dow 30 Dynamic Overwrite Fund,10.43056,1.08941,1.883686
HLT,81.55,希尔顿酒店,18.01959,43.712471,4.515086
KBWY,33.78,Powershares Kbw Premium Yield Eq,0.0,0.0,0.0
FSIC,7.275,FS Investment Corporation,21.974934,0.816162,0.331059
KMX,78.63,车美仕,20.540653,4.107594,3.8324
CIVI,14.65,Civitas Solutions,91.191868,3.138008,0.160102
SYLD,40.75,Cambria Shareholder Yield ETF,0.0,0.0,0.0
LYV,52.41,Live Nation Entertainment,0.0,9.44954,-0.550417
SPHD,42.28,PowerShares S&P 500 High Dividen,0.0,0.0,0.0
FYLD,25.8384,Cambria Foreign Shareholder Yield ETF,0.0,0.0,0.0
EVR,102.55,永核伙伴,21.593745,6.756769,4.765269
PGZ,17.58,Principal Real Estate Income Fun,0.0,0.0,-0.03
FUTY,34.77,Fidelity MSCI Utilities Index ETF,0.0,0.0,0.0
EE,58.5,阿尔帕索电力,25.827817,2.103918,2.278551
GPM,8.88,Guggenheim Enhanced Equity Inc,32.18888,1.047596,0.275561
CNP,27.96,中点能源,7.786806,2.596253,3.608026
PM,83.01,菲利普莫里斯,20.08655,-10.80653,4.123655
VIG,112.44,股利增长指数ETF-Vanguard,416.555539,0.0,0.27
PSA,204.64,公共存储公司,28.608248,7.35883,7.190671
HR,29.6,医疗保健房地产信托,582.020947,2.10721,0.051115
TGP,14.9,Teekay LNG Partners L.P. Un,0.0,0.784106,-0.054027
EDOW,23.83,First Trust Dow 30 Equal Weight ETF,0.0,0.0,0.0
BURL,158.3,Burlington Stores Inc,24.4259,69.884907,6.492698
VER,7.465,Vereit Inc,0.0,0.968556,-0.13289
VVI,59.95,Viad Corp,33.120584,2.879802,1.808543
GGT,9.25,GGT全球多媒体基金,12.2279,0.983538,0.751609
CBB,15.0,辛辛那提贝尔,0.0,-2.767102,-1.42973
FSTA,33.2,Fidelity MSCI COnsumer Staples I,0.0,0.0,0.0
PTR,78.13,中石油,24.86351,0.755038,3.1504
DCF,9.04,"Dreyfus Alcentra Global Credit Income 2024 Target Term Fund, Inc",0.0,0.0,0.0
CUK,66.14,嘉年华存托凭证,16.886847,2.01392,3.931462
OFC,30.16,Corporate Office Properties Trust,44.829479,2.163785,0.67411
NNC,12.09,北卡纽文市保基金,0.0,0.838203,-0.022185
XLI,79.74,工业ETF,7.523236,1.074848,10.600492
DBEM,23.28,db X-trackers MSCI Emerging Ma,0.0,0.0,0.0
AER,57.4,AerCap Holdings N.V.,8.25691,0.984474,6.963864
USMV,57.55,iShares MSCI USA Minimum Volatil,0.0,0.0,0.0
GSG,17.67,iShares S&P GSCI Commodity-Indexed Trust,4.13331,0.92989,4.26
SCIU,33.4,Global X Scientific Beta US ETF,0.0,0.0,0.0
SCHH,42.44,Schwab U.S. REIT ETF,0.0,0.0,0.0
CJNK,25.5944,SPDR BofA Merrill Lynch Crossover Corp Bd ETF,0.0,0.0,0.0
EDIV,30.71,新兴市场股息机会指数-SPDR S&P,0.0,0.0,0.0
MTZ,45.85,MasTec Inc,11.125336,2.528884,4.121224
PEY,18.31,PowerShares High Yield,19.806616,1.036569,0.926963
XES,16.54,SPDR S&P Oil & Gas Equipment & Services ETF,17.453542,0.936067,0.943648
CEFL,15.71,UBS ETRACS Monthly Pay 2xLeveraged Closed-End Fund ETN,0.0,0.0,0.0
UPRO,58.85,三倍做多标普500ETF,0.0,0.0,0.0
MOS,32.53,美国美盛,0.0,1.225395,-0.293401
PGR,71.23,美国前进保险公司,18.652291,3.940832,3.807039
EGIF,15.44,Eagle Growth and Income Opportunities Fund,0.0,0.0,0.0
NEU,407.33,NewMarket,27.108673,8.466774,15.066396
HLI,46.62,Houlihan Lokey Inc,17.89456,3.732254,2.598555
IYT,208.92,运输指数ETF-iShares,7.392768,1.147681,28.165363
MOD,15.75,摩丁制造,28.963911,1.643886,0.536875
HBI,18.66,哈尼斯品牌服装,161.787369,8.782534,0.115522
VVV,21.81,Valvoline Inc,19.278548,-14.451736,1.131828
UUP,25.02,美元ETF-PowerShares DB,0.0,0.0,0.0
EXPR,11.0,Express,23.40898,1.290098,0.46841
PXSV,32.905,PowerShares Exchange Traded Fund,17.801767,1.038402,1.848412
GZT,9.43,Gazit-Globe Ltd,17.462962,0.754528,0.54
CMD,97.36,ProShares UltraShort Bloomberg Commodity,44.87189,6.799116,2.184441
UFS,53.86,Domtar Corp,0.0,1.379177,-3.49648
VDE,104.0,Vanguard Energy ETF,0.0,1.005815,-6.698425
EXG,9.57,Eaton Vance Tax-Managed Global D,0.0,0.0,0.0
DIV,25.5,Global X Super Dividend ETF,0.0,0.0,0.0
IVOV,130.72,Vanguard S&P Mid-Cap 400 Value E,0.0,0.0,0.0
HP,67.6,赫尔默里奇和佩恩材料,16.145645,1.647709,4.161494
DOV,89.66,美国都福集团,18.576456,4.661056,4.825463
IYE,41.67,iShares U.S. Energy ETF,10.326963,0.982923,4.032163
WMK,44.76,Weis Markets Inc,11.681517,1.193911,3.843679
GYB,22.2894,Corporate Asset Backed Corp CABC,0.0,0.0,0.0
DVY,102.14,股息指数ETF-iShares Dow Jones,12.18569,1.056095,8.39497
BHK,12.85,黑岩核心债券信托,21.536987,0.897551,0.596648
MAGA,28.97,Point Bridge GOP Stock Tracker ETF,0.0,0.0,0.0
DTE,108.92,DTE能源,17.115273,2.022321,6.398963
JWN,61.28,诺德斯特龙,19.966167,9.052261,3.066187
DUK,80.5,杜克能源,20.451497,1.355274,3.954268
EVG,12.89,Eaton Vance Short Duration Diver,20.057111,0.86043,0.643662
OMF,35.42,"OneMain Holdings, Inc",20.186542,1.386281,1.764542
EHT,9.72,Eaton Vance High Income 2021 Target Term Trust,0.0,0.0,0.0
NTB,51.88,Bank Of N.t. Butterfield & Son Ltd,16.225465,3.372862,3.197443
EVF,6.52,Eaton Vance Senior Income Trust,464.023924,9.076324,0.014051
NC,32.85,NACCO Industries Inc Cl A,5.612422,1.007223,5.817453
NAC,13.07,NAC股息基金,20.560889,0.863269,0.637132
CO,6.56,中国脐带血库,19.531658,1.610392,0.335353
HAE,111.58,美国血液技术,261.686289,8.544516,0.425777
QID,35.84,纳指两倍做空ETF,0.0,0.0,-158.130005
BGT,13.15,黑岩浮动利率基金,20.793205,0.912223,0.63338
SXT,77.35,Sensient Technologies Corp,27.016009,4.008128,2.865153
NRZ,18.11,New Residential Investment Corp.,4.479303,1.079039,4.046388
RWR,95.51,SPDR DJ Wilshire REIT ETF,30.142735,1.01804,3.179539
WCG,302.22,WellCare Health Plans Inc,27.839862,5.669241,10.887446
JPEM,54.59,JPMorgan Diversified Return Emerging Markets Equity ETF,0.0,0.0,0.0
CSM,72.9,ProShares Credit Suisse 130/30,0.0,0.0,0.0
ABBV,92.94,AbbVie Inc.,22.956607,-41.708679,4.049379
XLRE,33.12,The Real Estate Select Sector SPDR Fund,0.0,0.0,0.0
DGS,46.62,Wisdomtree Emerging Markets Smal,0.0,0.0,0.0
VDC,143.7,Vanguard Consumer Staples ETF,9.817065,0.0,14.65
AVT,46.77,安富利电子,0.0,1.159076,-1.304522
CPG,6.19,Crescent Point Energy Corporation,0.0,0.469643,-1.38
BHE,25.2,Benchmark Electronics Inc,0.0,0.942656,-1.436041
TLTE,52.7165,FlexShares Morningstar Emerging,0.0,0.0,0.0
JKG,193.776,iShares Morningstar Mid Core Ind,12.212551,1.036432,15.866955
O,57.2,Realty Income Corp,49.336527,2.228551,1.164249
QUAL,91.35,iShares MSCI USA Quality Factor,0.0,0.0,0.0
SCHD,54.23,Schwab US Dividend Equity ETF,0.0,0.0,0.0
FTA,55.33,First Trust Large Cap Value Oppo,0.0,0.0,0.0
EWY,67.67,韩国ETF-iShares MSCI,4.643951,0.934608,14.610403
IYJ,160.06,iShares U.S. Industrials ETF,10.319905,1.024529,15.431275
FN,46.02,Fabrinet,20.315684,2.258031,2.259092
CVY,22.78,Guggenheim Multi-Asset Income ET,0.0,0.0,0.0
ALG,96.62,阿拉莫集团股份有限公司,21.040227,2.38065,4.577422
SCHE,25.79,Schwab Emerging Markets Equity E,0.0,0.0,0.0
NLY,10.31,Annaly Capital Management,4.021035,1.118552,2.571477
HEWG,27.67,iShares Currency Hedged MSCI Germany ETF,0.0,0.0,0.0
SOJB,24.21,"The Southern Company Series 2016A 5.25% Junior Subordinated Notes due October 1, 2076",21.908565,1.016122,1.106873
NWN,68.95,西北天然气,0.0,2.627788,-2.033253
BABA,169.46,阿里巴巴,45.555118,6.927906,3.65184
MO,62.36,奥驰亚,11.252263,7.451887,5.549106
PWC,106.6601,PowerShares Dynamic Market Portfolio,7.167877,1.134435,14.880291
XLP,55.01,消费品指数ETF-SPDR主要消费品,0.0,1.100228,-0.722681
VIOG,176.6,Vanguard S&P Small-Cap 600 Growt,0.0,0.0,0.0
BMO,83.46,蒙特利尔银行,13.602511,1.756983,6.1496
JNPR,29.51,瞻博网络,61.373508,2.313749,0.483026
EQWL,56.8,PowerShares Russell Top 200 Equal Weight Portfolio,14.692992,0.0,3.87433
GAM,37.3255,GAM基金,10.161751,0.922846,3.660058
IYZ,30.17,电信ETF,0.0,1.778227,-4.512884
HTH,21.04,希尔托普控股,19.83312,1.041512,1.061356
CORN,15.79,Teucrium Corn Fund,0.0,0.0,0.0
NMM,1.74,Navios Maritime Partners,0.0,0.386944,-0.230318
TLYS,19.05,Tillys,20.76314,3.17049,0.91045
EPP,45.75,亚太地区（除日本）ETF-iShares MSCI,7.55968,0.714943,6.061103
PFIG,24.73,PowerShares Fundamental Investme,0.0,0.0,0.0
CNI,88.16,加拿大国家铁路,22.494335,5.722499,3.9281
ICF,102.16,不动产指数ETF-iShares,0.0,1.038453,-2.607104
EC,25.07,哥伦比亚国家石油,13.40893,0.020326,1.85548
VRP,25.03,PowerShares Variable Rate Preferred Portfolio,0.0,0.0,0.0
RXL,114.49,ProShares Ultra Health Care,0.0,0.0,0.0
MFGP,17.87,Micro Focus Intl PLC,9.012728,0.0,1.98608
STK,21.55,Columbia Seligman Premium Tech,0.0,0.0,0.0
DXJ,57.27,日本股利指数ETF-WisdomTree,0.0,0.0,0.0
SWP,114.47,"Stanley Black & Decker, Inc.",17.173291,0.0,6.687711
WWE,89.63,World Wrestling Entertainment In,134.338137,23.908194,0.668388
USRT,50.15,iShares Core U.S. REIT ETF,0.0,0.0,0.0
KMF,13.08,Kayne Anderson Midstream/Energy,0.0,0.0,0.0
CCR,17.85,CNX Coal Resources LP,9.168513,2.319329,1.963241
BSCQ,18.7854,Claymore Exchange-Traded Fund Trust Guggenheim BulletShares 2026 Corporate Bond ETF,0.0,0.0,0.0
POL,45.08,普立万,20.831802,6.067288,2.163759
FEO,12.91,FEO新兴机会基金,4.136355,0.838477,3.130389
ABT,68.93,雅培,133.29314,3.957646,0.517506
STWD,21.86,Starwood Property Trust Inc,14.680423,1.310473,1.485652
IYK,122.77,iShares U.S. Consumer Goods ETF,0.0,1.27367,-1.889561
PBF,47.48,PBF Energy,6.125683,2.188441,7.75587
PBS,32.37,PowerShares ETF Trust Dynamic Me,412.836553,1.232434,0.079741
CNA,47.56,CAN金融,13.960137,1.134797,3.419021
VIS,151.04,Vanguard Industrials ETF,9.178956,1.00152,16.436586
IGD,7.36,IGD基金,9.817006,0.918307,0.750738
COF,99.48,第一资本,15.605548,1.045037,6.37786
KRP,22.15,Kimbell Royalty Partners LP,0.0,2.990568,-3.058103
OGS,81.02,ONE Gas Inc,24.140143,2.113078,3.370734
VOOV,114.71,Vanguard S&P 500 Value ETF,0.0,0.0,0.0
HEZU,30.0,iShares Trust iShares Currency Hedged MSCI EMU ETF,0.0,0.0,0.0
SUSA,120.82,iShares MSCI USA ESG Select ETF,18.028646,0.0,6.72
PIM,4.52,普特南马斯特信托,13.945667,0.89549,0.324115
UIS,20.3,优利系统,18.967142,-0.806032,1.062548
XOM,85.01,埃克森美孚,17.317169,1.923195,4.911022
CMS,48.91,CMS能源,25.265612,2.985229,1.948894
ROUS,33.43,Lattice U.S. Equity Strategy ETF,0.0,0.0,0.0
GLOG,19.8,GasLog,80.719904,1.7705,0.24656
FREL,24.4,Fidelity MSCI Real Estate Index ETF,0.0,0.0,0.0
MXI,68.71,iShares S&P Global Materials Sec,0.0,0.0,-4.48199
TCO,61.04,陶布曼中心,63.600315,-175.241014,0.961316
RFFC,36.4452,ALPS ETF Trust,0.0,0.0,0.0
XHS,76.18,SPDR S&P Health Care Services Fu,0.0,0.0,0.0
CROP,32.01,IQ Global Agribusiness Small Cap,0.0,0.0,0.0
IGA,11.56,IGA基金,8.269541,0.953502,1.397901
JCP,1.99,彭尼百货,0.0,0.519109,-0.182834
SPH,23.17,Suburban Propane Partners L.P.,18.666188,2.46774,1.245032
MLN,19.4,Market Vectors Long Municipal In,0.0,0.0,0.0
IGF,42.73,iShares S&P Global Infrastructur,0.0,0.0,0.0
FVD,32.12,First Trust Value Line Dividend Index Fund,20.804415,1.091348,1.546441
PH,190.86,汉尼汾,23.947832,4.314222,7.97567
JHMS,27.4602,John Hancock Exchange-Traded Fund Trust,0.0,0.0,0.0
WMT,95.92,沃尔玛,54.577655,3.949482,1.75887
SC,21.54,Santander Consumer USA Holdings Inc,5.736068,1.108208,3.764774
RNP,19.8,Cohen & Steers REIT & Preferred,41.291465,0.912938,0.480741
FRI,23.6233,不动产投资信托指数ETF-First Trust S&P,0.0,0.0,0.0
AMG,146.08,艾佛里管理公司,11.367086,2.149141,12.877531
AFST,24.943,AmTrust Financial Services Inc,24.738512,1.616396,1.008266
RDIV,39.63,RevenueShares Ultra Dividend Fun,0.0,0.0,0.0
USDU,26.64,WisdomTree Bloomberg U.S. Dollar Bullish Fund,0.0,0.0,0.0
GEM,32.7834,Goldman Sachs ActiveBeta Em Mkts Equity ETF,0.0,0.0,0.0
PWB,48.4804,PowerShares Exchange Traded Fund,5.940727,1.198161,8.149188
TARO,99.98,Taro Pharmaceutical Industries L,17.826547,1.738399,5.626025
PJH,25.1331,Prudential Financial Inc,1.430396,0.223846,17.570732
UNH,266.38,联合健康,21.742851,5.322472,12.282658
IGE,35.97,iShares North American Natural Resources ETF,0.0,1.031153,-0.50436
HEDJ,64.12,Wisdomtree Europe Hedged Equity,0.0,0.0,0.0
QDF,48.0266,Flexshares Quality Dividend Inde,0.0,0.0,0.0
AWI,70.0,阿姆斯特朗,23.483408,8.971777,2.98828
TNET,52.34,TriNet Group Inc,16.49812,11.92055,3.164603
JPME,68.35,J.P. Morgan Exchange-Traded Fund Trust,0.0,0.0,0.0
STAG,28.08,STAG Industrial,47.469503,2.160797,0.593223
LOW,117.07,劳氏,24.513358,16.412193,4.7725
DLN,97.0,WisdomTree Trust LargeCap Divide,0.0,0.0,0.0
DFJ,76.91,日本小型股股利指数ETF-WisdomTree,0.0,0.0,0.0
EFC,16.1744,Ellington投资,9.073968,0.814182,1.784225
DNI,12.14,Dividend and Income Fund,8.043582,0.782487,1.510521
PXF,43.95,PowerShares FTSE RAFI Developed,0.0,0.0,0.0
TPC,20.3,Tutor Perini,8.626039,0.588314,2.359136
MAS,38.65,马斯科,20.350338,-350.026046,1.901934
NDP,12.5,Tortoise Energy Independence Fun,0.0,0.0,0.0
SDOG,46.5,ALPS Sector Dividend Dogs ETF,0.0,0.0,0.0
VGR,14.33,Vector Group Ltd.,23.672504,-4.052226,0.607667
CWT,41.2,California Water Service Group,34.030474,2.880281,1.207741
HCXZ,24.76,"Hercules Capital, Inc.",19.274738,0.0,1.284583
GMS,24.79,GMS Inc.,18.142225,1.648123,1.367528
ELU,23.051,Entergy Louisiana Inc. First Mo,0.0,0.016638,0.0
CLDT,20.73,Chatham Lodging信托,24.820719,1.19022,0.836398
SMMU,49.83,PIMCO Short Term Municipal Bond,0.0,0.0,0.0
SSO,129.84,标普500两倍做多ETF,11.09777,0.0,11.66
ADX,16.74,亚当斯快递,7.167335,0.933983,2.335596
RYT,170.61,Rydex ETF Trust Rydex S&P Equal,0.0,0.0,0.0
MCRO,26.2701,IQ Hedge Macro Tracker ETF,0.0,0.0,0.0
SQM,48.44,智利矿业化工,27.08887,6.113948,1.790957
EBF,21.15,恩尼斯,15.612232,2.09177,1.354707
GPC,101.82,Genuine Parts Co,22.269282,4.251768,4.569074
MBG,25.13,SPDR Barclays Mortgage Backed,0.0,0.0,0.0
RIGS,24.599,RiverFront Strategic Income Fund,0.0,0.0,0.0
PFO,11.658,弗莱厄蒂克伦兰保富成长基金,49.205653,1.033601,0.237113
GDV,24.3,GDV股息收入基金,12.016813,1.012362,2.017723
EUSA,60.35,iShares MSCI USA Index Fund,0.0,0.0,0.0
FXN,17.33,First Trust Energy AlphaDEX Fund,0.0,0.0,0.0
KWR,198.4,奎克化学,79.24478,6.275393,2.503635
FLO,19.48,花苑食品,21.215009,3.154473,0.915154
LMHB,24.165,"Legg Mason, Inc",7.991445,0.620578,3.030253
GIL,30.19,吉登运动服,18.031811,3.293242,1.6787
SWZ,8.66,瑞士赫尔维蒂基金,0.0,0.659754,-0.465048
KNOW,43.13,Direxion All Cap Insider Sentime,0.0,0.0,0.0
NFRA,47.62,FlexShares STOXX Global Broad In,0.0,0.0,0.0
SID,2.17,巴西国家黑色冶金,4.042766,0.433503,0.537998
LPI,8.72,Laredo Petroleum,3.84995,2.094995,2.262367
SOJA,26.05,Southern Co,23.462131,1.088176,1.106873
KORU,39.22,Direxion Daily South Korea Bull,0.0,0.0,0.0
AJG,76.16,亚瑟加拉格尔有限公司,25.090095,3.135793,3.04124
MOTI,33.5949,Market Vectors Morningstar International Moat ETF,0.0,0.0,0.0
SPEM,35.02,SPDR S&P Emerging Markets ETF,0.0,0.0,0.0
IBDD,25.6001,iShares iBonds Mar 2023 Corporate ETF,0.0,0.0,0.0
RPV,70.34,Rydex ETF Trust S&P 500 Pure Val,12.504354,0.0,5.62764
MDU,26.27,MDU Resources Group Inc,17.870304,2.113668,1.47899
CCK,48.02,皇冠控股,20.621313,8.288613,2.331035
AAP,170.04,Advance Auto Parts Inc,23.482504,3.441437,7.236558
FIDU,40.91,Fidelity MSCI Industrials Index,0.0,0.0,0.0
SMDV,60.1976,ProShares Russell 2000 Dividend Growers ETF,0.0,0.0,0.0
PF,66.92,Pinnacle Foods Inc.,13.12048,3.282815,5.104996
MVT,13.41,黑岩市政投资基金,32.2177,0.911167,0.417162
GOLF,26.84,Acushnet Holdings Corp.,19.640847,2.289857,1.370613
DOL,49.0,WisdomTree Trust International L,17.713719,0.0,2.77
TG,22.65,特里迪加,31.992721,2.015255,0.703285
LVS,61.35,金沙集团,12.736033,6.7263,4.797805
MPO,9.12,Midstates Petroleum,0.0,0.465106,-4.543987
CAJ,31.67,佳能,15.057818,1.379779,2.107875
KEG,13.65,克罗公司,0.0,3.070637,-5.080095
AMP,149.45,阿莫斯莱斯金融,12.878757,3.772037,11.627675
EWQ,31.77,法国ETF-iShares MSCI,6.429968,1.127662,4.944037
WSR,13.6,Whitestone REIT,56.253973,1.61158,0.242294
MX,9.8,Magnachip Semiconductor,10.902782,-9.974398,0.89623
SPLV,50.25,PowerShares S&P 500 Low Volatility,0.0,0.0,0.0
DEF,50.43,Guggenheim Defensive Equity ETF,0.0,0.0,0.0
TPR,50.33,Tapestry Inc.,36.222468,4.478693,1.392782
TRC,23.24,Tejon Ranch Co,502.236287,1.49012,0.045835
EIG,46.2,Employers控股,12.457532,1.580601,3.704586
STC,45.45,Stewart Information Services Cor,23.711117,1.618809,1.898582
IIM,13.8821,IIM保险市收入基金,22.534564,0.88044,0.617274
VOE,116.0,Vanguard Index Funds Mid Cap Val,0.0,0.0,0.0
KXI,51.11,iShares S&P Global Consumer Stap,17.732968,0.0,2.88333
NCI,23.32,法维翰咨询,11.158057,1.475856,2.087281
SCD,13.96,LMP Capital & Income Fund,20664.697971,0.971669,0.000677
FTS,32.5,Fortis Inc,18.558518,1.29989,1.7593
NCA,9.37,纽文加州市政价值基金,27.347684,0.919934,0.342625
FC,23.55,富兰克林柯维,0.0,4.174149,-0.216889
GCO,47.35,格涅斯科,0.0,1.15856,-5.781162
AAT,37.63,American Assets Trust Inc,94.109243,2.187034,0.400492
QUS,84.31,SPDR MSCI USA Quality Mix ETF,82.656864,0.0,1.02
MOAT,47.32,Market Vectors Wide Moat Etf,0.0,0.0,0.0
SPYD,38.22,SPDR S&P 500 High Dividend ETF,0.0,0.0,0.0
WBIE,28.38,WBI Large Cap Tactical Growth Shares,0.0,0.0,0.0
PSI,54.41,PowerShares Exchange-Traded Fund,10.371281,0.905608,5.2467
CAT,156.56,卡特彼勒,29.857769,6.244431,5.235823
NHI,75.36,National Health Investors,20.550611,2.348884,3.689428
EAI,23.7,"Entergy Arkansas, Inc",6.943016,0.391385,3.413502
AKR,28.33,阿卡迪亚房地产信托,48.962219,1.552877,0.580856
IAE,9.5,ING Asia Pacific High Dividend E,0.0,0.0,0.0
EOS,17.68,Eaton Vance Enhanced Equity Inco,6.47734,1.059779,2.72598
VICI,21.44,Vici Properties,23.894444,1.304731,0.898326
NOA,9.35,North American Energy Partners,22.200242,1.987447,0.417536
AVX,19.25,AVX Corp.,110.347997,1.445834,0.173995
VYM,89.41,Vanguard High Dividend Yield ETF,0.0,0.0,0.0
ARI,19.22,阿波罗商业房地产,11.871807,1.011467,1.622331
DOC,16.87,Physicians Realty Trust,69.895537,1.268785,0.242004
ZBH,131.58,Zimmer Biomet Holdings Inc,15.682593,2.213284,8.352636
RZV,78.6924,Rydex ETF Trust S&P Smallcap 600,22.633897,0.0,3.47675
