code,name,open,latestPrice,volume,volumeRatio,pe,pb,eps
MLNT,"Melinta Therapeutics, Inc.",0.865,1.46,7145322,16.032512,0.0,0.348652,-3.780594
TISA,Top Image Systems,0.822,0.83,3016763,75.293335,0.0,1.318526,-0.328832
MXWL,Maxwell Technologies,4.65,4.59,18921930,79.150126,0.0,1.98403,-1.008233
MARA,Marathon Patent Group Inc.,0.336,0.47,1369952,7.34565,0.0,1.878221,-1.57898
DXYN,迪克希,0.9,1.16,312772,31.25782,0.0,0.249635,-1.091382
PTX,Pernix Therapeutics Holdings,0.4641,0.6,954324,5.128833,0.0,-0.042499,-6.260195
PHII,PHI Inc,4.8,5.94,149178,4.43652,0.0,0.16275,-0.397083
STON,StoneMor Partners L.P.,2.65,3.38,191853,4.030068,0.0,2.277411,-1.960419
QUIK,快辑半导体,0.8574,1.1,1990346,25.432221,0.0,5.355743,-0.165431
ALRN,Aileron Therapeutics Inc,1.42,1.73,628181,5.281379,0.0,0.980172,-2.127044
SN,Sanchez Energy,0.3339,0.3908,5989164,2.674587,0.0,-0.059555,-2.172826
HZN,Horizon Global Corp,2.16,2.62,418757,1.465047,0.0,-4.23113,-7.119913
NSSC,NAPCO Security Technologies,16.0,18.54,222584,8.151409,42.112435,5.405478,0.44025
APDN,Applied DNA Sciences Inc,0.41,0.4892,1958636,3.627964,0.0,23.414113,-0.396402
ULTI,The Ultimate Software Group,332.5,332.54,3649697,16.756595,208.18022,12.865308,1.597366
CLDX,塞德斯医疗,0.5901,0.6907,17272067,2.466461,0.0,0.929667,-0.989764
JVA,Coffee Holding Co,6.29,7.29,1057207,1.854729,39.166384,1.631739,0.186129
EYEN,Eyenovia Inc.,3.3,3.9,467996,0.343667,0.0,2.327887,-1.75111
CUO,Continental Materials Corp,19.3889,22.45,29296,5.052428,0.0,0.77291,-2.916445
WFT,Weatherford International Ltd,0.8341,0.9079,54157935,1.797951,0.0,-0.58515,-2.66108
TRPX,Therapix Biosciences Ltd.,3.9,4.5,305876,7.942809,0.0,4.358106,-2.122538
CNST,Constellation Pharmaceuticals Inc,7.71,8.78,129543,5.107035,0.0,1.847141,-9.924155
INSY,INSYS Therapeutics Inc.,3.42,3.97,2181608,1.757792,0.0,2136.598219,-1.712789
PHIIK,PHI Inc,3.93,4.28,2337883,5.115588,0.0,0.117268,-0.397083
AMPE,安皮奥制药,0.54,0.6063,1380234,2.922912,0.0,28.925249,-0.124989
AMTX,Aemetis Inc,1.12,1.15,392100,10.299232,0.0,-0.234183,-1.489061
GERN,杰龙,1.23,1.38,8006696,2.14163,0.0,1.401671,-0.164326
PYX,Pyxus International,15.37,17.06,2743694,1.62203,5.418071,0.728262,3.148722
UEPS,Net 1 UEPS Technologies,2.9,3.32,1946438,1.510811,13.000591,0.298137,0.255373
KEG,克罗公司,1.91,2.19,394628,1.536673,0.0,0.6607,-4.359667
EDGE,Edge Therapeutics,0.44,0.504,1673963,5.810657,0.0,0.509584,-1.655328
BLRX,BioLineRx Ltd,0.85,0.7341,8601688,40.831276,0.0,2.108166,-0.231787
DBD,迪堡金融设备,4.39,4.98,1912753,1.983586,0.0,-51.229574,-6.977524
ARVN,Arvinas Holding Company LLC,19.7,20.49,279915,4.648623,0.0,-2.377226,-37.618114
MLSS,"Milestone Scientific, Inc.",0.3706,0.4,89505,0.131792,0.0,14.776856,-0.280044
AVDL,Avadel Pharmaceuticals plc,2.8,3.16,164322,2.500289,0.0,1.779045,-1.04817
MOXC,魔线,0.53,0.6,61767,0.716184,0.0,-3.892897,-0.127609
EPE,EP Energy Corporation,0.715,0.7875,568507,0.795461,0.0,0.638229,-0.632218
APHA,Aphria Inc.,10.1,10.84,29811415,2.57819,0.0,0.0,0.0
FWP,Forward Pharma A/S,1.05,1.2,63809,8.4787,0.0,0.666784,-0.621182
CIG.C,Companhia Energetica de Minas Gerais CEMIG,3.86,4.289,4966,2.319477,21.199719,0.417822,0.202314
IPCI,Intellipharmaceutics Internation,0.3101,0.3599,3605845,3.128133,0.0,-19.765193,-0.35
CYCC,Cyclacel Pharmaceuticals,0.7621,0.871,227752,4.29969,0.0,0.655819,-0.626614
DMPI,DelMar Pharmaceuticals,0.35,0.3781,43595,0.365262,0.0,-3.096613,-0.466818
SNMP,Sanchez Production Partners LP,2.46,2.68,112249,1.968549,0.0,-0.598829,-2.586417
EOLS,Evolus Inc.,21.4,20.5,8202981,10.583175,0.0,5.887763,-1.381758
NBY,NovaBay Pharmaceuticals Inc,1.57,1.8,10773,0.350241,0.0,5.076869,-0.323679
CRON,Cronos Group Inc.,21.82,23.25,67619836,1.889487,0.0,0.0,0.0
NOVN,Novan Inc.,1.23,1.34,43096,1.788127,0.0,-15.207328,-1.220085
NEPT,Neptune Technologies & Bioressources,3.42,3.75,1448475,2.649802,46.875001,4.553801,0.08
ABEO,Abeona Therapeutics Inc,6.82,7.6,923879,2.23476,0.0,2.425226,-0.959103
CFMS,"ConforMIS, Inc.",0.665,0.725,860226,1.3124,0.0,1.055923,-0.833288
BBW,Build-A-Bear Workshop,4.66,5.16,44101,1.204827,10.32,0.723807,0.5
IMH,IMPAC Mortgage Holdings Inc,3.57,4.0,21519,0.968635,0.0,0.718064,-8.815335
LYL,龙运国际,1.53,1.66,25952,0.552925,92.582269,1.71234,0.01793
NNVC,NanoViricides Inc.,0.32,0.35,375848,9.748309,0.0,1.520301,-0.126514
FUV,"Arcimoto, Inc.",3.11,3.44,14692,1.351212,0.0,5.924109,-0.564579
AGE,AgeX Therapeutics Inc,4.27,4.47,139694,2.472338,0.0,16.235185,-0.169273
TRVN,Trevena Inc,1.03,1.12,3590389,0.20432,0.0,1.895449,-0.547582
ORGS,Orgenesis Inc.,4.5,4.94,87468,2.700296,0.0,2.596476,-1.098545
BTAI,Bioxcel Therapeutics Inc.,5.82,5.9504,103927,2.928544,0.0,2.031671,-1.111701
CVIA,Covia Holdings Corp.,4.8,5.34,723991,2.168297,0.0,0.471781,-35.332603
MDJH,明大嘉和,7.04,5.13,593344,8.214443,0.0,15.061896,-0.035698
CLD,Cloud Peak Energy Inc,0.38,0.4171,5831341,1.11925,0.0,0.032029,-0.093762
DRIO,LabStyle Innovations Corp,0.7035,0.77,61978,0.487414,0.0,2.70752,-0.949427
DFFN,Diffusion Pharmaceuticals Inc,2.2593,2.48,112701,3.078102,0.0,0.400478,-12.360986
OMOM,Oppenheimer Russell 1000 Momentum Factor ETF,25.979,26.0634,1000,2500.0,0.0,0.0,0.0
PPSI,Pioneer Power Solutions Inc.,5.49,5.6655,3177,0.678701,0.0,3.046426,-1.292135
MICR,Arrhythmia Research Technology,2.6,2.75,19497,9.51909,0.0,1.595681,-0.206528
HUSA,休斯敦能源,0.2,0.22,133140,0.708427,0.0,1.807542,-0.014065
HNNA,Hennessy Advisors Inc,11.74,11.9484,12038,0.524157,4.577933,1.332795,2.609999
ELLI,Ellie Mae,82.0,83.99,2625462,6.007298,92.290009,3.685632,0.910066
EGAN,eGain Communications Corporation,7.05,7.7,199865,2.161862,0.0,-57.061244,-0.029826
ETTX,Entasis Therapeutics Holdings Inc.,5.0,5.38,3111,0.533802,0.0,0.778893,-160.47905
SLNO,Capnia Inc,1.64,1.8,16136,0.564634,0.0,4.023886,-1.021682
YOGA,Yogaworks Inc.,0.5934,0.62,23440,0.338349,0.0,0.327323,-2.310223
KONA,科纳烧烤,1.1,1.15,3168,0.112268,0.0,5.358176,-1.841017
PLSE,"Pulse Biosciences, Inc.",14.85,15.38,164450,3.318937,0.0,11.273903,-2.218553
ASNA,Ascena,2.34,2.56,3288547,1.492102,0.0,0.608421,-0.205781
CGIX,Cancer Genetics Inc.,0.27,0.282,7103001,1.316831,0.0,1.716035,-0.94317
ANFI,Amira Nature Foods,1.04,1.07,1498538,4.589363,0.0,0.200922,-2.299999
RYB,红黄蓝,7.18,7.92,187721,1.668225,0.0,2.172173,-0.078606
BW,Babcock & Wilcox Enterprises Inc,0.61,0.6199,1414781,1.05959,0.0,-1.883584,-6.2521
PZZA,Papa John’S International,41.39,41.97,7883185,4.190645,31.726113,-4.562777,1.322885
SPI,阳光动力,2.39,2.6,92585,0.348656,0.0,-1.112157,-11.351358
BPTH,"Bio-Path Holdings, Inc.",2.12,2.23,444956,1.035794,0.0,1.312001,-15.701283
PNRL,Paringa Resources Limited,7.0667,7.0667,227,1.213904,0.0,42.004302,-0.021818
OPRX,OptimizeRx Corporation,11.1455,12.47,24986,0.893762,1328.857666,8.708175,0.009384
AZRX,AzurRx Biopharma Inc.,2.2,2.37,60265,1.239307,0.0,7.571787,-0.853038
MKGI,"Monaker Group, Inc.",2.36,2.5,24456,0.64077,0.0,4.882575,-0.504154
ACB,奥罗拉大麻公司,7.61,8.04,67578709,3.00406,0.0,0.0,0.0
BTN,Ballantyne Strong Inc,1.41,1.52,7561,1.669758,0.0,0.677925,-0.891085
OPHC,OptimumBank Holdings,3.8,3.8,112,0.085614,3.730464,1.189292,1.01864
LBY,Libbey Inc,5.12,5.53,56917,0.682815,0.0,1.970023,-0.501349
ZOM,Zomedica Pharmaceuticals Corp.,0.72,0.7956,108109,1.252804,0.0,0.0,0.0
CYAD,Celyad SA,21.61,23.2,2304,0.795745,0.0,2.502676,-3.68
UPL,Ultra Petroleum Corp,0.717,0.7773,1946491,1.174473,1.084905,-0.139994,0.716468
AKRX,艾克隆公司,3.82,4.16,2361942,0.877731,0.0,0.800334,-2.019366
SITE,"SiteOne Landscape Supply, Inc.",48.41,51.49,1049248,1.029882,27.969392,6.914172,1.840941
DERM,Dermira,6.66,7.18,494189,0.665345,0.0,5.616429,-4.911804
AXSM,"Axsome Therapeutics, Inc.",9.3,9.98,1642081,1.986466,0.0,400.582447,-1.130777
XBIT,XBiotech Inc.,6.76,7.24,179948,1.205157,0.0,5.525175,-0.637854
PETZ,天地荟食品,0.6601,0.6947,30431,0.181417,0.0,1.013545,-0.58198
IOVA,"Iovance Biotherapeutics, Inc.",9.29,10.02,1396722,1.493203,0.0,4.855948,-1.364147
HMI,华米科技,11.99,12.94,398088,2.509399,19.523559,3.213364,0.662789
AYTU,"Aytu BioScience, Inc.",1.27,1.34,910629,2.070011,0.0,1.142107,-8.731239
SAIA,Saia Inc.,64.74,65.65,574158,1.924054,13.587344,2.498279,4.831702
DGAZ,三倍做空天然气ETN(VelocityShares),109.0,110.0,2112969,0.946015,0.0,0.0,0.0
ADVM,"Adverum Biotechnologies, Inc.",3.3,3.52,211553,1.080521,0.0,1.026646,-1.255233
LENS,Presbia PLC,0.43,0.446,9432,0.438457,0.0,4.023183,-0.565889
ANY,Sphere 3D Corp,2.52,2.72,233910,3.846369,0.0,7.556056,-18.452135
ARTW,自流资源,1.92,2.04,2338,0.52717,0.0,0.596597,-0.688011
ASUR,Asure Software Inc,5.26,5.68,153859,1.063319,0.0,0.866547,-0.816347
ATIS,Attis Industries Inc.,0.32,0.334048,346975,1.725646,0.0,0.968716,-2.108859
SUNW,"Sunworks, Inc.",0.3992,0.43,135696,3.622076,0.0,0.957888,-0.30358
TAIT,Taitron Components Incorporated,1.98,2.0887,42372,3.84459,15.005676,0.968302,0.139194
XERS,Xeris Pharmaceuticals Inc,13.69,14.91,16027,0.407484,0.0,3.270901,-6.645372
CALA,Calithera Biosciences,4.5,4.8,190571,2.22163,0.0,1.346505,-1.283778
ASCMA,ASCENT资本集团,0.5137,0.53,31350,0.247457,0.0,-0.037262,-26.904041
LCI,Lannett Co Inc,7.33,7.87,559910,0.48837,0.0,0.982486,-7.300144
UFAB,"Unique Fabricating, Inc.",5.3749,5.74,18748,3.550623,9.568277,1.110621,0.599899
GLBZ,格伦伯尼万通金控,12.21,12.21,174,0.06048,30.5221,1.030496,0.400038
UONE,第一电台,2.31,2.31,206,0.068162,0.79934,1.655691,2.889886
NKSH,National Bankshares,35.19,37.8,22560,2.664966,16.293104,1.382539,2.32
PES,Pioneer Energy Services,1.61,1.74,433433,0.73725,0.0,0.757083,-0.605077
BIOL,Biolase,1.78,1.89,48284,0.577313,0.0,2.389679,-0.941603
ELMD,Electromed,5.63,6.05,7925,0.994903,26.316705,2.194108,0.229892
SONO,Sonos Inc,12.48,13.05,3453808,2.375853,0.0,6.292889,-0.24
AKBA,"Akebia Therapeutics, Inc.",5.42,5.8,656217,0.741766,0.0,4.756159,-1.358663
TAST,Carrols Restaurant Group,8.5,9.09,216723,1.596322,34.115476,1.826362,0.266448
NMRD,"Nemaura Medical, Inc.",1.04,1.1145,79856,1.344472,0.0,112.910981,-0.023274
IMI,Intermolecular,1.14,1.2,5954,0.247704,0.0,1.632925,-0.014061
DSS,Document Security Systems Inc,1.14,1.2,76306,0.657446,10.199225,2.842265,0.117656
MRSN,Mersana Therapeutics Inc.,4.84,5.11,110161,1.129678,0.0,3.968059,-2.430842
PTNR,Partner Communications Company Ltd,4.66,4.7,1222,0.79661,0.0,2.099641,-0.022813
KALA,Kala Pharmaceuticals Inc.,5.83,6.24,177939,0.865412,0.0,3.838877,-2.616221
GRTS,Gritstone Oncology Inc.,12.79,13.57,166206,1.412068,0.0,-3.746398,-28.351259
APVO,Aptevo Therapeutics Inc.,1.71,1.83,301447,1.4111,0.0,0.948623,-2.215971
USAT,全美科技,6.27,6.58,1200353,0.944835,0.0,3.500891,-0.247764
TUES,Tuesday Morning Corp,2.3,2.45,1516860,0.556682,0.0,0.634629,-0.401173
SAL,Salisbury Bancorp,43.86,43.86,248,0.049138,14.012779,1.189896,3.13
AFST,AmTrust Financial Services Inc,17.54,18.6,45880,0.273154,18.447513,1.205347,1.008266
YI,111集团,8.82,9.38,10834,1.155109,0.0,3.95544,-1.212481
TRK,Speedway Motorsports Inc,16.41,17.47,92103,2.377097,4.287132,0.748801,4.074985
TXMD,TherapeuticsMD Inc.,5.39,5.76,3666121,1.509641,0.0,10.208939,-0.524942
SRT,Startek Inc,7.02,7.52,69943,1.187088,0.0,1.04775,-0.627328
JNCE,Jounce Therapeutics Inc.,4.36,4.7,264555,1.146175,0.0,1.486242,-1.070724
NBRV,Nabriva Therapeutics AG,1.91,2.04,908177,3.735442,0.0,1.417081,-2.457617
CIDM,Cinedigm数码影院,1.04,1.1,58919,0.689409,0.0,-1.262919,-0.360294
AUPH,Aurinia Pharmaceuticals Inc,6.35,6.78,2095351,2.99624,0.0,1.305778,-0.65
CRK,康斯托克能源,6.02,6.47,243935,1.109619,0.0,1.314472,-0.345153
ADRO,"Aduro Biotech, Inc.",3.24,3.48,898900,0.856329,0.0,1.752283,-1.216842
FNJN,"Finjan Holdings, Inc.",3.0,3.17,229631,2.353471,2.176739,1.406328,1.456307
BAS,基本能源服务,4.74,5.1,147390,0.792411,0.0,0.518991,-4.488724
AFSS,AmTrust Financial Services Inc,16.89,18.06,187810,1.539497,18.488565,1.433469,0.97682
SVMK,SVMK Inc.,12.82,13.65,357301,1.603393,0.0,7.505426,-1.194542
AEZS,依特钠,3.96,4.22,652893,2.37369,0.0,-34.103212,-2.4
PCTY,Paylocity Holding Corporation,73.96,77.83,379786,2.229791,89.609327,17.664901,0.868548
TME,腾讯音乐,14.03,14.85,4499333,0.804677,47.82393,4.918228,0.310514
GOL,勒莫国航,14.0,14.56,753591,1.278287,0.0,-0.510777,-2.273502
MRIN,Marin Software Incorporated,6.17,6.55,329060,1.940379,0.0,1.228509,-8.038491
SEAC,SeaChange International,1.54,1.64,179222,1.4238,28.182568,0.785468,0.058192
DFEN,Direxion Daily Aerospace & Defense Bull 3X Shares,41.9,44.215,64500,0.50165,0.0,0.0,0.0
XONE,The ExOne Company,9.07,9.57,160318,1.133964,0.0,2.583737,-1.034744
XBIO,Xenetic Biosciences Inc,1.98,1.99,13500,0.227642,0.0,1.657148,-0.136641
TGEN,Tecogen Inc,3.7084,3.98,50191,5.63273,0.0,3.077498,-0.043052
MTW,马尼托沃克,15.27,16.35,805496,1.017783,12.774475,0.857777,1.279896
OPTN,Optinose Inc.,6.6,7.02,111523,1.021368,0.0,2.027725,-2.688799
IPIC,iPic Entertainment Inc.,5.3005,5.37,1893,0.201812,0.0,-0.289139,-2.871617
MEET,MeetMe,5.73,6.08,2768132,3.795368,0.0,2.375263,-0.983145
ALYA,Alithya Group inc.,2.86,3.04,27852,0.824565,0.0,0.0,0.0
DXR,Daxor Corp,16.09,16.9,76113,1.836128,0.0,4.805819,-0.344232
APEN,"Apollo Endosurgery, Inc.",3.7,3.91,1461,0.237407,0.0,1.836278,-1.86389
LABL,Multi-Color Corporation,46.86,50.05,434567,3.549787,12.011158,1.409156,4.166959
SCYX,SCYNEXIS Inc,1.22,1.2,2165030,0.276589,0.0,2.064852,-0.564005
CHRA,Charah Solutions Inc.,7.1878,7.75,20199,0.348554,0.0,2.60754,-0.51494
MCC,Medley Capital Corp,3.3,3.45,415458,2.317139,0.0,0.585145,-2.036266
INTT,inTest Corporation,6.89,7.25,38781,0.894614,0.0,1.727666,-0.07804
AAC,"AAC Holdings, Inc.",2.45,2.59,459440,2.378763,0.0,0.439249,-1.404554
UUUU,Energy Fuels Inc,2.95,3.11,899897,1.129243,0.0,1.743357,-0.5369
IPAS,iPass Inc,2.97,3.11,26949,0.578705,0.0,-3.283277,-2.54091
XOG,Extraction Oil & Gas Inc.,3.94,4.17,4741853,1.113262,0.0,0.439665,-0.163832
VBFC,农村金融信托银行,33.8,33.8,154,0.12172,0.0,1.306454,-1.471083
CEI,Camber Energy,0.482,0.4512,1398690,1.191919,0.336489,1.330577,1.340906
RIOT,"Riot Blockchain, Inc.",1.82,1.92,784877,2.930651,0.0,1.757902,-4.529852
FAT,Fat Brands Inc,5.9975,6.1197,6248,0.338311,0.0,8.326584,-0.065609
NNDM,Nano Dimension Ltd.,0.903,0.91,1181306,1.40765,0.0,4.479097,-0.190831
CCLP,CSI Compressco LP,2.66,2.8,159538,0.768601,0.0,1.863207,-1.091376
ZIXI,Zix Corporation,7.14,7.53,453345,0.714759,0.0,8.03886,-0.126652
AWRE,艾卫,3.52,3.68,9286,1.432273,250.97184,1.295904,0.014663
UG,United-Guardian,19.05,20.0,4715,0.972927,19.205304,7.140394,1.041379
DXF,敦信金融,2.94,3.1702,36142,3.013692,7.586334,0.922125,0.417883
SES,"Synthesis Energy Systems, Inc.",0.86,0.88,22865,0.158977,0.0,2.191507,-0.837084
MVIS,维视图像,0.94,0.9768,242950,1.044616,0.0,8.11605,-0.267346
PULM,"Pulmatrix, Inc.",0.1598,0.1579,3085891,0.751052,0.0,0.740223,-0.608236
NVMM,"Novume Solutions, Inc.",0.7,0.71,9239,0.322613,0.0,4.882984,-0.511663
NAK,Northern Dynasty Minerals Ltd,0.8,0.84,1588394,1.892315,0.0,2.019017,-0.12
GEMP,Gemphire Therapeutics Inc.,1.02,1.07,197399,5.615744,0.0,1.40643,-2.072346
JKS,晶科能源,15.71,16.05,850756,0.830129,13.021213,0.56837,1.232604
NAVB,Navidea Biopharmaceuticals,0.165,0.1589,301443,0.308831,0.0,21.529871,-0.104055
EFOI,Energy Focus Inc.,1.03,1.02,49395,1.35331,0.0,0.889757,-0.667573
ZYNE,"Zynerba Pharmaceuticals, Inc.",6.41,6.13,3805099,1.200869,0.0,1.693795,-2.822683
LC,LendingClub,3.23,3.43,2716220,1.915037,0.0,1.688807,-0.495656
DPLO,Diplomat Pharmacy Inc,13.5,14.29,682079,0.910657,455.559827,1.390482,0.031368
GNPX,"Genprex, Inc.",1.6,1.6407,92035,3.363434,0.0,2.358804,-0.746882
AUTL,Autolus Therapeutics PLC,25.52,27.0,11716,0.231246,0.0,4.243035,-1.418099
BSTC,BioSpecifics生物,65.16,68.46,102612,2.794658,30.421232,5.431091,2.250402
IO,离子地球物理,8.99,9.64,136667,1.168517,0.0,5.27074,-4.041461
FLWS,1-800-Flowers.Com Inc,16.64,17.3,858262,1.485075,33.551383,3.118141,0.515627
REDU,瑞思学科英语,8.49,8.98,50861,0.404844,0.0,8.6089,-0.069337
PRAN,Prana生物工艺,1.62,1.65,50527,0.14823,0.0,1.257676,-0.68787
NAKD,Naked Brand Group Inc,0.89,0.899,424903,4.921778,0.0,1.98713,-106.27169
EAT,布林克国际,42.01,43.74,1532292,0.52863,12.444956,-1.917972,3.514677
BEAT,"BioTelemetry, Inc.",72.97,76.5,1209053,2.228383,160.782513,8.621098,0.475798
CTRL,Control4 Corporation,20.16,21.23,1147747,3.383118,29.652661,3.13802,0.715956
AIRI,Air Industries Group,1.07,1.11,13180,1.006107,0.0,1.786397,-0.87705
CLX,高乐氏,155.96,158.38,4004814,3.270404,24.670808,29.863426,6.419733
TEUM,Pareteum Corp,2.67,2.79,1992405,1.216586,0.0,9.815698,-0.314424
TTI,Tetra Technologies Inc,2.29,2.42,932243,1.871936,0.0,1.807418,-0.785003
BLCM,"Bellicum Pharmaceuticals, Inc.",3.35,3.54,358567,1.039301,0.0,1.660215,-2.460623
RDC,罗文,11.97,12.74,1719829,0.704934,0.0,0.318121,-1.745067
USX,Us Xpress Enterprises Inc,7.58,7.69,426309,1.221367,5.415508,1.635643,1.419996
YEXT,Yext Inc.,15.89,16.73,1087758,1.983314,0.0,23.479391,-0.842141
AAME,美国大西洋,2.8498,2.8,3116,1.149561,46.198522,0.554149,0.060608
TENX,"Tenax Therapeutics, Inc.",1.28,1.32,1401093,5.749003,0.0,0.391752,-4.1217
AVP,雅芳,2.48,2.64,20058403,1.575457,9.4209,-1.441055,0.280228
BVSN,宏道资讯,1.62,1.7,5354,0.754446,0.0,2.870166,-1.562484
ABDC,Alcentra Capital Corp,7.38,7.76,58492,1.005062,0.0,0.700161,-0.645498
ARAY,精确射线,4.37,4.57,1178256,1.572616,0.0,8.58243,-0.274169
CCJ,Cameco Corp,12.03,12.78,3869828,2.022707,0.0,1.340478,-0.11
EPZM,Epizyme Inc.,10.7,11.26,1106573,1.630986,0.0,5.187843,-1.970574
ATTO,Atento,3.98,4.2,333589,2.0449,0.0,0.99959,-0.086414
SUPV,Grupo Supervielle S.A.,10.65,11.3,1324515,1.755069,14.23129,0.063637,0.794025
SPHS,Sophiris Bio Inc,1.07,1.15,41038,0.472908,0.0,4.526513,-0.286539
INVE,单片机微系统,5.25,5.56,34432,3.991098,0.0,2.927598,-0.644831
ATTU,Attunity Ltd,21.7,22.87,856277,0.700818,84.7037,6.613724,0.27
TTNP,Titan Pharmaceuticals Inc,1.65,1.74,2071532,0.465768,0.0,4.119628,-2.696819
XPL,Solitario Exploration & Royalty,0.2757,0.29,10565,0.867819,0.0,0.598339,-0.048849
ADUS,爱德斯,62.74,64.59,255678,2.079139,48.04313,3.04599,1.344417
KOLD,ProShares UltraShort DJ UBS Natu,22.16,22.26,90053,0.499545,0.0,0.0,0.0
AVRO,Avrobio Inc.,13.44,14.15,217725,2.268924,0.0,2.453314,-5.006543
SANW,S&W Seed Company,2.42,2.53,13656,1.082452,0.0,0.969734,-0.122109
ATNM,"Actinium Pharmaceuticals, Inc.",0.58,0.5799,631309,1.224543,0.0,5.794099,-0.230927
EB,Eventbrite Inc.,30.16,31.46,192197,1.355183,0.0,5.8361,-3.02087
LOB,"Live Oak Bancshares, Inc.",14.52,15.26,351397,0.86692,12.306452,1.241546,1.24
RCMT,RCM Technologies,3.99,4.11,5081,0.270269,21.588516,2.119535,0.190379
VRCA,Verrica Pharmaceuticals Inc.,12.39,12.93,81548,2.084688,0.0,3.448264,-2.134039
BFRA,Biofrontera AG,13.14,12.75,8266,1.444903,0.0,19.192816,-0.759287
POWL,Powell Industries,27.49,28.94,18919,1.284543,0.0,1.10487,-0.621534
HEXO,HEXO Corp.,5.89,5.95,4534747,1.968278,0.0,0.0,0.0
MDWD,MediWound Ltd.,4.76,4.97,146214,1.251451,0.0,-75.972345,-0.518032
EMMS,艾米斯传播,3.77,3.99,26320,1.504636,1.456001,0.715646,2.740382
IBIO,iBio Inc.,0.8925,0.9,73488,1.017127,0.0,1.300983,-1.32235
CYRN,Cyren Ltd,2.64,2.78,2646,0.288556,0.0,4.059312,-0.411034
CTSO,Cytosorbents Corporation,7.44,7.83,156649,0.954555,0.0,12.34802,-0.498728
RTN,雷神,166.16,174.65,2880795,1.070119,17.21281,4.332407,10.146513
SRLP,Sprague Resources LP,18.34,19.1,46989,1.240791,18.792793,3.491404,1.016347
ESV,恩斯克,4.35,4.64,11723340,0.820699,0.0,0.243116,-1.488926
FRED,弗雷德,2.88,3.03,276546,1.29074,0.0,1.082915,-3.109245
TYME,"Tyme Technologies, Inc.",2.55,2.63,513132,0.772352,0.0,13.063667,-0.254668
AVLR,Avalara Inc,40.05,42.71,735420,1.392941,0.0,23.23481,-3.393654
ONCY,Oncolytics Biotech,2.12,2.23,45636,1.00476,0.0,0.0,-0.12
AVEO,AVEO制药公司,0.6,0.6312,7277110,0.774699,0.0,-1.310087,-0.198559
BE,Bloom Energy Corp,10.3,10.76,1244194,0.81116,0.0,-13.854912,-7.399751
MINI,Mobile Mini,34.12,36.41,198315,0.925024,23.089313,2.009707,1.57692
CATS,"Catasys, Inc.",11.78,12.26,138163,0.841262,0.0,-25.658472,-0.971243
JG,极光,8.0,8.39,45925,1.241377,0.0,10.776597,-0.174039
SAMG,Silvercrest Asset Management Gro,13.25,13.79,5699,0.63325,17.15204,2.154005,0.803986
SIBN,"SI-BONE, Inc.",18.47,19.38,31080,0.250924,0.0,-3.346391,-4.723153
VG,Vonage Holdings,9.17,9.59,2636936,1.856362,0.0,4.271431,-0.056757
KPTI,Karyopharm Therapeutics Inc.,8.57,8.99,827229,1.08201,0.0,3.190146,-2.961583
SBT,"Sterling Bancorp, Inc.",8.75,9.2,44787,0.867158,7.677293,1.455612,1.198339
FNGU,Bank Of Montreal,37.52,39.33,183805,0.733387,0.0,0.0,0.0
WSO.B,Watsco Inc,148.48,148.77,201,23.928571,22.408502,3.74784,6.638998
SPAR,Spartan Motors,8.21,8.58,175009,0.875552,19.483395,1.636832,0.440375
CHKR,Chesapeake Granite Wash Trust,1.47,1.47,102053,3.057585,5.789111,2.730008,0.253925
MATW,马修国际加工,37.53,39.33,218807,0.854663,16.526459,1.485101,2.37982
LXRX,莱斯康制药,4.82,5.05,647577,0.864292,0.0,-18.194051,-1.254598
HCLP,Hi-Crush Partners LP,4.39,4.63,1067089,1.219072,2.193274,0.561169,2.110999
MBRX,"Moleculin Biotech, Inc.",1.42,1.48,242552,3.828193,0.0,2.682501,-0.50442
PGP,太平洋投资管理环球股票基金及收益,13.89,14.41,147061,2.821152,15.981633,1.370217,0.90166
ARC,美国图文公司,2.46,2.55,174053,0.895648,0.0,0.8467,-0.113606
ROKU,Roku Inc,45.24,47.43,28406991,3.040023,0.0,23.335907,-0.085373
ASM,Avino Silver & Gold Mines,0.62,0.64,227437,0.666101,21.333334,0.499235,0.03
CBK,克里斯托弗·班克斯,0.57,0.6,79330,0.667764,0.0,0.726997,-0.811992
XTNT,Xtant Medical Holdings Inc,2.3,2.36,9163,1.979905,0.0,2.456292,-4.739294
KALV,Kalvista Pharmaceuticals Inc,17.96,18.82,134610,3.05126,0.0,3.031174,-1.198442
INUV,Inuvo Inc,1.25,1.3,86911,1.708197,0.0,3.205473,-0.094469
SYY,西思科公司,65.87,66.64,9543458,2.396077,23.630359,13.12779,2.820101
JBR,Select Asset Inc CBTC Series 200,7.17,7.6,2087,1.860403,0.0,0.0,0.0
MTSI,M/A-COM Technology Solutions Hol,18.02,18.91,698155,1.513301,0.0,1.848713,-2.566535
VBIV,VBI Vaccines Inc.,1.65,1.74,371169,0.999456,0.0,2.196066,-0.89748
SSBI,Summit State Bank,12.555,12.4,3672,2.542584,12.916667,1.195506,0.96
KBAL,"Kimball International, Inc.",13.92,14.58,260942,2.376365,15.857254,2.709323,0.919453
TECL,Direxion DailyTechnology Bull 3x,103.0,107.74,259169,0.877749,0.0,0.0,0.0
