code,name,category,pe
ANF,爱芬奇公司,零售,460.49999631
EWU,英国ETF-iShares MSCI,资产配置,20.06586777
CRZO,卡里索油气,,-2.01863346
DRQ,德久普公司,,20.14170017
MTOR,美驰,,3.48064526
NVRO,Nevro Corp.,,-55.35714262
DOOR,美森特,,21.32492014
OIS,"Oil States International, Inc.",,-33.44086037
BEAT,"BioTelemetry, Inc.",医疗保健产品,32.54285758
CGG,CGG,,-0.09854553
GCP,"GCP Applied Technologies, Inc.",,25.29411737
AAT,"American Assets Trust, Inc.",,54.72222217
FDP,戴尔蒙特新鲜制造,,8.80138598
TTMI,TTM科技,电子,52.73529446
XON,Intrexon Corp.,,-9.08860713
MWA,"Mueller Water Products, Inc.",金属构造\/部件,30.10256462
SHEN,Shenandoah Telecommunications Co. (Virginia),电信,-1872.50008000
EGBN,伊格尔合众银行,银行,18.91608408
GBX,格林布赖尔,,13.19222037
CLVS,"Clovis Oncology, Inc.",制药,-3.88643894
IOSP,英诺斯派材料,化学制品,22.80780741
IOO,iShares Global 100 ETF,环球,4.51848316
HLG,海亮教育集团,,88.91357584
CFFN,"Capitol Federal Financial, Inc.",储蓄及贷款\r,21.58064518
DYN,戴纳基,,-1.30981603
RMP,Rice Midstream Partners LP,,12.27891081
DIOD,"Diodes, Inc.",半导体,115.68750402
TIME,"Time, Inc.",媒体内容,-37.75510131
FWRD,福沃运输,运输,70.42222527
EVH,"Evolent Health, Inc.",,-6.67605664
KAMN,Kaman Corp.,航空航天\/国防,31.25714399
FGL,FIDELITY &amp; GTY LIF,保险,11.56133819
MGLN,麦哲伦健康服务,卫生保健设施,23.15217466
GES,"Guess?, Inc.",零售,83.74073967
SLTB,"Scorpio Bulkers, Inc.",,-23.82242852
MLI,木勒工业,,18.23563182
MSGN,"MSG Networks, Inc.",,10.44871866
RXDX,"Ignyta, Inc.",生物技术和制药,-10.01858743
LTC,LTC房产,房地产信托投资基金,20.73303118
SLCA,"U.S. Silica Holdings, Inc.",,-37.06349295
IVR,景顺抵押资本,房地产信托投资基金,8.18181849
DNOW,"NOW, Inc.",,-7.64678879
CRTO,Criteo SA,媒体内容,21.61199951
FSIC,FS Investment Corp.,,6.19834691
AKO.B,Embotelladora Andina SA,,21.98096319
TNDM,"Tandem Diabetes Care, Inc.",,-12.41025671
BLMN,"Bloomin\' Brands, Inc.",零售,52.64864673
GOVNI,Government Properties Income Trust,,
PPBI,太平洋第一合众银行,银行,26.40410838
ODP,欧迪办公,,3.34020610
NSM,"Nationstar Mortgage Holdings, Inc.",多元化金融服务,96.15789835
ENTA,"Enanta Pharmaceuticals, Inc.",生物技术和制药,-185.16000366
JPS,Nuveen Preferred Securities Income Fund,股权,15.42105276
FOE,费罗,化学制品,-85.16000366
GMLPP,Golar LNG Partners LP,,
SWFT,美国转运交通公司,运输,26.80909012
EVTC,"EVERTEC, Inc.",,24.25742597
EVT,Eaton Vance Tax-Advantaged Dividend Income Fund,股权,11.48356703
BCC,Boise Cascade Co.,,46.73469219
KALU,凯撒铝业,,20.98624686
SRG,Seritage Growth Properties,,-30.42073160
WMS,"Advanced Drainage Systems, Inc.",休闲,51.22950700
SSTK,"Shutterstock, Inc.",互联网,55.89010895
TELL,"Tellurian, Inc.",,-5.63358812
NBTB,"NBT Bancorp, Inc.",银行,22.57777804
CVGW,卡拉沃养殖,,47.78436112
MDC,"M.D.C. Holdings, Inc.",,15.68999958
BDJ,BlackRock Enhanced Equity Dividend Trust,股权,8.74074000
ARCH,"Arch Coal, Inc.",,1.57323056
ATU,实用动力集团,汽车制造,35.54878033
HUD,Hudson Ltd.,,
RZA,"Reinsurance Group of America, Inc.",,2.53753469
ARNA,阿里那制药公司,生物技术,-397.11111398
SBH,莎莉美容控股公司,,9.13043458
EURN,Euronav NV,,6.20155057
PRGS,Progress Software Corp.,软件,-31.68852372
ESE,ESCO科技,电子,36.87499850
UNFI,"United Natural Foods, Inc.",,13.77075120
KLIC,库力索法半导体,半导体,29.03370850
HTZ,赫兹,商业服务,-3.57094012
HUBG,枢纽,运输,23.18181768
MRC,"MRC Global, Inc.",,-17.61818067
INT,全球燃料服务,零售,14.25414368
APAM,"Artisan Partners Asset Management, Inc.",,20.63694296
GTT,"GTT Communications, Inc.",,278.21428998
BSFT,"BroadSoft, Inc.",软件,1830.00009177
ZGNX,"Zogenix, Inc.",制药,-17.29537347
THRM,"Gentherm, Inc.",汽车制造,22.82296781
ADC,美国同意房地产公司,,28.37055765
HF,HF抵押,,22.27135652
ALEX,亚历山大与鲍德温公司,,-133.38888486
AFIN,AMERICAN FIN TR IN,,
FIG,Fortress投资,,20.65789475
STAA,STAAR Surgical Co.,医疗保健产品,-136.83332535
FCF,第一联邦金融,银行,25.50746228
FCPT,"Four Corners Property Trust, Inc.",,10.34220516
CLS,天弘科技,电子,12.89473700
CATM,Cardtronics plc,商业服务,19.35937448
AGI,"Alamos Gold, Inc.",,-62.57142994
MTH,Meritage Homes Corp.,房屋建筑商,11.80281749
RUSHB,"Rush Enterprises, Inc.",零售,43.58000183
TALO,"Talos Energy, Inc.",,
CIG,Companhia Energ茅tica de Minas Gerais SA,电力,8.45833340
AHGP,阿莱恩斯控股,煤炭,9.12218707
PFS,"Provident Financial Services, Inc.",储蓄及贷款\r,18.42753652
CZZ,科桑,食品,22.38709679
CCO,"Clear Channel Outdoor Holdings, Inc.",广告,11.92307760
OMAM,OM Asset Management Plc,,14.61904865
PTLA,"Portola Pharmaceuticals, Inc.",,-5.37605019
GOV,GOV基金,房地产信托投资基金,20.95061637
SPNC,The Spectranetics Corporation,医疗保健产品,-28.48148154
CBI,西比埃公司,工程建设,-5.37377038
RUBY,"Rubius Therapeutics, Inc.",,
TAC,TransAlta Corp.,电力,18.87096729
PRAA,"PRA Group, Inc.",多元化金融服务,20.24590075
PRK,Park National Corp.,银行,19.67799589
AMR,"Alta Mesa Resources, Inc.",,
WABC,Westamerica Bancorporation,银行,27.47598219
RZB,"Reinsurance Group of America, Inc.",,
TUP,特百惠,,7.58730164
LADR,Ladder Capital Corp.,,16.10377417
SOXX,iShares半导体板块指数ETF,股权,10.45491539
MATW,马修国际加工,商业服务,23.83027485
BNCN,BNC银行,银行,25.28777114
USAC,USA Compression Partners LP,机械-多元,82.28572012
WD,"Walker & Dunlop, Inc.",银行,14.96712319
WDR,Waddell & Reed Financial Inc,多元化金融服务,11.60112357
RUSHA,"Rush Enterprises, Inc.",,42.45999908
FBT,First Trust NYSE Arca Biotechnology Index Fund,股权,
BEL,Belmond Ltd.,,45.85714146
RDC,罗文公司,油气,5.09019599
FOCS,"Focus Financial Partners, Inc.",,
CBF,Capital Bank Financial Corp,银行,32.61718823
FANH,"Fanhua, Inc.",,66.47368565
CVIA,Covia Holdings Corp.,,
ADX,亚当斯快递,股权,13.68644096
BCOR,"Blucora, Inc.",互联网,-22.00636821
AYR,爱卡索有限公司,,10.91145897
BOFIL,"BofI Holding, Inc.",,
GAB,加贝利资产信托有限,股权,8.66666667
COKE,可口可乐装瓶,饮料,32.61380470
BOKFL,BOK Financial Corp.,,
HTLD,哈特兰快递,运输,29.17647051
ACAD,阿卡迪亚,生物技术和制药,-5.56837616
SPSC,"SPS Commerce, Inc.",软件,286.81817504
INSM,"Insmed, Inc.",生物技术和制药,-7.36491245
ALLK,Allakos Inc.,,
SCS,"Steelcase, Inc.",,13.44660269
FN,Fabrinet,,18.42194175
IGM,iShares North American Tech ETF,股权,17.71478975
SBLKZ,Star Bulk Carriers Corp.,,
EVBG,"Everbridge, Inc.",,-80.67647064
LC,LendingClub Corp.,,-9.97368424
NGL,NGL Energy Partners LP,,-12.17592509
MSTR,"MicroStrategy, Inc.",软件,17.68441079
DM,多兰传媒,,12.75999985
GPI,汽车一组,零售,11.73313362
OXM,牛津工业,,29.80317283
AKO.A,Embotelladora Andina SA,饮料,
STBA,"S&T Bancorp, Inc.",银行,22.14634272
SYNA,"Synaptics, Inc.",计算机硬件,41.32110049
PBYI,"Puma Biotechnology, Inc.",生物技术和制药,-5.05428248
IMPV,"Imperva, Inc.",软件,-20.82568814
FSS,联邦信号,多元化制造商,37.12676255
VRTU,Virtusa Corp.,,116.06521396
NEXA,Nexa Resources SA,,
TSRO,"TESARO, Inc.",生物技术和制药,-3.53997543
BKD,布鲁克代尔高级护理,卫生保健设施,-3.73394500
KN,Knowles Corp.,,-36.45833415
CJ,"C&J Energy Services, Inc.",,-2.88847108
RFT,RAIT Financial Trust,,-153.72727217
CAL,"Caleres, Inc.",,23.94736973
VCO,智利干露酒庄,饮料,21.65979341
WSFS,WSFS Financial Corp.,银行,24.02912688
PVG,"Pretium Resources, Inc.",采矿,-24.48571383
IPCC,Infinity Property & Casualty Corp.,保险,36.80412341
GME,游戏驿站,零售,4.50882338
SGMO,"Sangamo Therapeutics, Inc.",生物技术和制药,-15.04902026
IBP,"Installed Building Products, Inc.",,40.12194936
MHLA,Maiden Holdings Ltd.,,
RAD,来德爱,零售,18.25000088
ECOL,"US Ecology, Inc.",,45.15923513
NPO,"EnPro Industries, Inc.",,-40.32258034
UVE,"Universal Insurance Holdings, Inc.",保险,15.96774188
TNH,特拉制氮化学,化学制品,11.06192324
AROC,"Archrock, Inc.",,-14.99999978
AIR,AAR公司,,32.64963459
MATX,"Matson, Inc.",,19.56756773
BOBE,鲍勃·埃文斯农场,零售,84.62637353
CORE,科尔.马克控股,,28.72649730
AAWW,阿特拉斯航空全球控股公司,运输,36.29518145
TYG,陆龟能源基建基金,股权,13.48387060
OCLR,"Oclaro, Inc.",半导体,27.39393819
UTG,Reaves Utility Income Fund,股权,6.25844895
NVGN,Novogen Limited,制药,-5.76363638
BMI,"Badger Meter, Inc.",,47.38738540
BUSE,First Busey Corp.,银行,22.39285780
ACIA,"Acacia Communications, Inc.",,11.67701806
BGC,通用电缆,,-15.87301599
ABG,阿斯伯里汽车集团,零售,10.10135122
ICFI,ICF国际,,33.64583200
FTAI,Fortress Transportation & Infrastructure Investors LLC,,-67.99999956
CSTM,Constellium NV,,-282.50001108
SFL,Ship Finance International Ltd.,,9.33120964
SIM,Grupo SIMEC SAB de CV,,7.81355990
TY,Tri-Continental Corp.,股权,8.56656344
PBI,必能宝公司,计算机硬件,16.48979544
BMCH,"BMC Stock Holdings, Inc.",,48.80434860
EFII,电子影像,计算机硬件,35.68421258
NP,尼拿纸业,,21.13207625
PATK,"Patrick Industries, Inc.",,16.85439470
SNHY,Sun Hydraulics Corp.,,54.73563066
TIVO,TiVo Corp.,家具家饰,34.85714291
GTN,格林电视,媒体,19.65116202
CORT,Corcept医疗,制药,184.57142888
NBLX,Noble Midstream Partners LP,,52.31111453
TBPH,"Theravance Biopharma, Inc.",,-6.37558648
WTFCM,Wintrust Financial Corp.,,7.33234930
SPH,Suburban Propane Partners LP,油气,40.54999826
LZB,La-Z-Boy家具,家具家饰,19.93749946
LPSN,"LivePerson, Inc.",软件,-54.23913111
CEPU,Central Puerto SA,,
SPXC,SPX Corp.,,-17.14356505
WINS,"Wins Finance Holdings, Inc.",,125.19999960
CTB,库珀轮胎与橡胶,汽车制造,6.59645199
MMYT,MakeMyTrip Ltd.,媒体内容,-14.97500038
UVV,环球烟草,农业,14.24821001
MSCA,Main Street Capital Corp.,,9.65917610
UXIN,优信集团,,
EWA,澳大利亚ETF-iShares MSCI,债务\r,82.14285679
PGEM,"Ply Gem Holdings, Inc.",,19.68181741
EVV,Eaton Vance Limited Duration Income Fund,股权,9.31386875
BXMX,Nuveen S&P 500 Buy-Write Income Fund,,12.89189210
NSA,National Storage Affiliates Trust,,94.51612584
GHG,格林酒店集团,,
CUDA,梭子鱼网络,软件,144.94737506
TRHC,"Tabula Rasa Healthcare, Inc.",,-123.57628289
SRCE,1st Source Corp.,银行,25.56306273
MEI,"Methode Electronics, Inc.",汽车制造,16.23983746
KRA,科腾制药,化学制品,13.45189460
SAFT,"Safety Insurance Group, Inc.",保险,22.49414601
CBLK,"Carbon Black, Inc. (Massachusetts)",,
SGZA,"Selective Insurance Group, Inc.",,9.29855542
MMI,摩托罗拉移动控股公司,电信,22.81927821
HRI,"Herc Holdings, Inc.",,-73.27143113
PRTY,"Party City Holdco, Inc.",,15.45918298
BITA,易车网,媒体内容,-17.93750006
KRG,凯特地产信托,房地产信托投资基金,1745.00011530
STRA,"Strayer Education, Inc.",,40.22429707
AMWD,美国伍德马克公司,,20.37897197
PTY,太平洋投资管理成长基金,股权,28.10937527
WPG,"Washington Prime Group, Inc.",,27.00000051
WNRL,WESTERN REFINING LOGISTICS LP,,18.92857187
BRKL,布鲁克赖恩银行,银行,24.32432401
PPDF,拍拍贷集团公司,,
FRAC,"Keane Group, Inc.",,-6.18224247
USPH,"U.S. Physical Therapy, Inc.",健康护理服务,59.19689280
SEND,"SendGrid, Inc.",,
AXGN,"AxoGen, Inc.",,-80.31914914
SCHL,学乐集团,媒体内容,31.03007453
EIG,Employers控股,保险,13.59567874
MGR,Affiliated Managers Group Inc Pfd,,2.97316225
IPHI,Inphi Corp.,半导体,14.59999932
ARLO,"Arlo Technologies, Inc.",,
GIMO,Gigamon Inc.,,29.38931426
GNL,"Global Net Lease, Inc.",,26.02439066
ROCK,"Gibraltar Industries, Inc.",建筑材料,42.76190816
ILF,拉美国家40 ETF-iShares S&P,股权,-9.04451056
TRS,瑞奇包装系统,多元化制造商,-35.45454651
CBPX,"Continental Building Products, Inc.",,36.01851850
DIN,"Dine Brands Global, Inc.",零售,15.06379026
INN,"Summit Hotel Properties, Inc.",房地产信托投资基金,13.64000034
LXFT,"Luxoft Holding, Inc.",,22.36702093
MTSI,"MACOM Technology Solutions Holdings, Inc.",半导体,72.96666173
SBCF,Seacoast Banking Corp. of Florida,银行,38.71795112
UNT,Unit Corp.,油气,-9.71217687
NMIH,"NMI Holdings, Inc.",,20.04629515
CTRE,"CareTrust REIT, Inc.",,34.84615674
INVA,"Innoviva, Inc.",,26.39622741
OCFC,OceanFirst Financial Corp.,储蓄及贷款\r,29.93877508
CAAP,Corporacion America Airports SA,,
DPLO,"Diplomat Pharmacy, Inc.",,45.35714246
QSII,"Quality Systems, Inc.",软件,-439.79998887
PWV,Invesco Dynamic Large Cap Value ETF,股权,8.34589745
GKOS,Glaukos Corp.,,334.74999222
LBRT,"Liberty Oilfield Services, Inc.",,
SPN,"Superior Energy Services, Inc.",,-1.55384621
ARCO,"Arcos Dorados Holdings, Inc.",零售,17.97297300
AZZ,宜易贸易有限公司,,21.47410428
RAVN,"Raven Industries, Inc.",多元化制造商,69.82142555
OSIS,"OSI Systems, Inc.",电子,73.18868492
BJRI,BJs餐饮,零售,35.50531924
APOG,远地点企业公司,建筑材料,17.41052652
IMAX,IMAX Corp.,电子,53.33333409
WEB,"Web.com Group, Inc.",,350.00000782
MPSX,MULTI PACKAGING SOLUTIONS INTERNATIONAL LTD,,150.00000335
SASR,"Sandy Spring Bancorp, Inc.",银行,19.68499947
CPK,切萨皮克气业,天然气\r,29.84265790
BHVN,Biohaven Pharmaceutical Holding Co. Ltd.,,
MGRC,McGrath RentCorp,商业服务,36.08124918
MCRN,Milacron Holdings Corp.,,45.95348814
CNNE,"Cannae Holdings, Inc.",,
NE,诺布尔,油气,-1.47120418
PZZA,"Papa John\'s International, Inc.",,16.03284677
TNC,坦能,机械-多元,29.57528997
DFP,"Flaherty & Crumrine Dynamic Preferred & Income Fund, Inc.",股权,7.35329344
IOVA,"Iovance Biotherapeutics, Inc.",,
MCX,Medley Capital Corp.,,
SXI,Standex International Corp.,,28.91999919
AKS,AK钢铁控股公司,钢铁,-145.66666611
GSM,Ferroglobe PLC,采矿,-9.99999985
MCV,Medley Capital Corp.,,
IBKCO,IBERIABANK Corp.,,6.24418586
RQI,"Cohen & Steers Quality Income Realty Fund, Inc.",股权,13.48387082
SYX,"Systemax, Inc.",零售,-41.77272559
IBKCP,IBERIABANK Corp.,,6.22790686
PLYA,Playa Hotels & Resorts NV,,-26.84615552
BSIG,Brightsphere Investment Group Plc,,
KRNY,卡尼金融储蓄,储蓄及贷款\r,62.27272674
PLUS,正羽科技,互联网,28.23863695
MYOV,Myovant Sciences Ltd.,,-77.77777469
TILE,"Interface, Inc.",,27.59036154
STFC,State Auto Financial Corp.,保险,63.41999817
RVT,"Royce Value Trust, Inc.",股权,4.92771113
BV,"Bazaarvoice, Inc.",互联网,-75.86956716
FBK,FB Financial Corp.,,21.68137273
MNR,Monmouth Real Estate Investment Corp.,房地产信托投资基金,52.84375070
GTN.A,格林电视,媒体内容,47.65625107
QURE,uniQure NV,生物技术和制药,-12.42662083
SPYV,SPDR Portfolio S&P 500 Value ETF,股权,2.30118706
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,股权,-34.63725734
BATRA,Liberty Media Corp. Liberty Braves,,-21.12799988
MITL,Mitel Networks Corp.,软件,-6.32947959
EIGI,"Endurance International Group Holdings, Inc.",,-17.09090803
RMR,"RMR Group, Inc.",,30.51470556
BATRK,Liberty Media Corp. Liberty Braves,,-21.00800018
KTOS,克瑞拓斯安全防卫,,-13.05050500
INFN,英飞朗,计算机硬件,-51.35293794
IMGN,"ImmunoGen, Inc.",生物技术和制药,-4.94475143
KCG,骑士资本,,6.73400667
OXSQL,Oxford Square Capital Corp.,,
ACOR,阿索尔达生物制药公司,生物技术,-36.62337852
BFS,"Saul Centers, Inc.",,39.23684220
HYT,HYT基金,股权,14.70833296
BNCL,Beneficial Mutual银行,储蓄及贷款\r,52.05882523
NEW,Puxin Ltd,,
HLX,螺旋能源,油气服务,-12.24657445
WK,"Workiva, Inc.",,-28.42592550
WAFDW,"Washington Federal, Inc.",储蓄及贷款\r,
QUOT,"Quotient Technology, Inc.",,-60.43477985
EFSC,Enterprise Financial Services Corp.,银行,23.67219801
KEM,KEMET Corp.,半导体,-52.27272756
CPLG,"CorePoint Lodging, Inc.",,
INST,"Instructure, Inc.",,-19.73958457
GLOG,GasLog Ltd.,,-41.79487137
KMPA,Kemper Corp.,,77.54242329
TMP,Tompkins Financial Corp.,银行,22.14577863
TPRE,Third Point Reinsurance Ltd.,保险,50.76923190
IPXL,Impax制药,制药,-2.75602404
WAIR,"Wesco Aircraft Holdings, Inc.",存储\/仓储\r,15.52941110
TVTY,"Tivity Health, Inc.",,-9.69026474
HESM,Hess Midstream Partners LP,,
WIFI,"Boingo Wireless, Inc.",互联网,-43.08333226
TICCL,TICC Capital Corp.,,
BTZ,BTZ信托,股权,10.26666600
PRIM,Primoris Services Corp.,控股公司-多元经营\r,49.76470517
MXL,"MaxLinear, Inc.",半导体,20.92307733
ETW,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,环球,39.45161112
CNXM,CNX Midstream Partners LP,,
CHS,"Chico\'s FAS, Inc.",零售,14.59420251
GOGL,Golden Ocean Group Ltd.,,-6.72388060
VHI,瓦利化工,化学制品,-76.59999733
CMCM,猎豹移动公司,软件,-101.11111133
CURO,CURO Group Holdings Corp.,,
SCSS,Select Comfort Corporation,家具家饰,29.54545391
BKE,巴克尔,零售,12.95566483
ESPR,"Esperion Therapeutics, Inc.",,-14.45045046
TEGP,Tallgrass Energy GP LP,,40.29090794
SHLM,舒曼,化学制品,-3.46857594
HTGC,海格投资,私募股权投资\r,14.94505493
STBZ,State Bank Financial Corp.,银行,25.58593807
CBZ,"CBIZ, Inc.",商业服务,30.80000051
EGL,"Engility Holdings, Inc.",工程建设,-119.31034300
LORL,劳拉空间通信,电信,27.75167665
TSLX,"TPG Specialty Lending, Inc.",,8.40598325
WMK,"Weis Markets, Inc.",,14.64814782
KANG,爱康国宾,卫生保健设施,-619.00000366
FIT,"Fitbit, Inc.",,-12.12765920
ARWR,"Arrowhead Pharmaceuticals, Inc.",商业服务,-12.40171005
CSGS,CSG系统国际,,19.96315831
FFBCW,第一金融银行股份,银行,
CROX,卡骆驰,,-43.41860411
SJW,SJW Group,,24.01945570
TGP,Teekay LNG Partners LP,,9.21965297
AMBA,安霸股份有限公司,半导体,22.63690474
SSYS,Stratasys,计算机硬件,-15.94594600
FMSA,"Fairmount Santrol Holdings, Inc.",,-7.21794913
LGIH,"LGI Homes, Inc.",,16.41055650
UFCS,"United Fire Group, Inc.",保险,26.19689262
PGTI,"PGT Innovations, Inc.",,53.08510814
MGPI,"MGP Ingredients, Inc.",,41.24725139
TCBIL,"Texas Capital Bancshares, Inc.",,8.19935719
FET,"Forum Energy Technologies, Inc.",油气服务,-12.88888965
TCBIP,"Texas Capital Bancshares, Inc.",,8.18328026
CHCO,City Holding Co.,银行,23.65507231
ACCO,ACCO Brands Corp.,,13.85057486
SMPL,The Simply Good Foods Co.,储蓄及贷款\r,26.25000028
SONC,Sonic Corp.,,25.21739084
OR,Osisko Gold Royalties Ltd.,,26.83333290
FBNC,第一万能金控,银行,31.82706802
USA,Liberty All-Star Equity Fund,股权,14.32608703
LKFN,莱克兰金融,银行,24.38048815
ECYT,"Endocyte, Inc.",制药,-17.25000115
SVU,美国超值商店公司,,84.60526824
RMBS,"Rambus, Inc.",半导体,194.50000562
ATRO,Astronics公司,航空航天\/国防,27.66459660
ATKR,"Atkore International Group, Inc.",,25.66981184
TRUP,"Trupanion, Inc.",,-159.29166832
SWM,"Schweitzer-Mauduit International, Inc.",林产品\/造纸,15.06296202
MTRN,Materion Corp.,采矿,48.66141745
SBSI,"Southside Bancshares, Inc.",银行,19.15591441
CSII,"Cardiovascular Systems, Inc.",医疗保健产品,-42.68181997
HOLI,和利时公司,机械-多元,14.76223873
SYKE,赛科斯企业,计算机,19.72297308
NBHC,National Bank Holdings Corp.,控股公司-多元经营\r,51.31645546
VNTR,Venator Materials Plc,,
RATE,银率,互联网,-36.84210573
MREO,Mereo BioPharma Group Plc,,
TWNK,"Hostess Brands, Inc.",,-248.39999782
LABL,Multi-Color Corp.,商业服务,19.57928857
RWT,"Redwood Trust, Inc.",房地产信托投资基金,10.62987094
SMLP,Summit Midstream Partners LP,,-23.80281708
WETF,"WisdomTree Investments, Inc.",,42.57894871
MRTN,马尔登运输,,22.15686353
DEA,"Easterly Government Properties, Inc.",,204.50000458
VVI,Viad Corp.,,29.06698684
AMSF,"AMERISAFE, Inc.",保险,15.77777741
NFJ,AllianzGI NFJ Dividend Interest & Premium Strategy Fund,股权,-23.99999912
BABY,纳图斯医疗,,28.25581538
AINV,阿波罗投资公司,投资公司\r,-94.83333641
FOSL,福思公司,销售\/批发\r,15.19631934
GCI,甘尼特公司,媒体内容,23.31818246
BHE,"Benchmark Electronics, Inc.",,19.92248180
NG,诺华黄金资源公司,,-34.27272729
HBM,"HudBay Minerals, Inc.",采矿,-30.99999940
IYY,iShares Dow Jones U.S. ETF,股权,12.92224166
ATRI,Atrion公司,,44.09090796
GTE,"Gran Tierra Energy, Inc.",油气,-2.13793090
CPLA,卡佩拉教育,,28.65013684
ENVA,"Enova International, Inc.",,34.46602037
FRPT,Freshpet Inc.,,-381.11108749
HFWA,Heritage金融银行,银行,27.34615426
AIMC,奥创控股公司,,42.83504950
OPRA,欧朋公司,,
PMT,PennyMac Mortgage Investment Trust,,18.32407419
TCCB,"Barings BDC, Inc.",,26.56852756
LX,乐信集团,,
TCCA,Triangle Capital Corp.,,
NTLA,"Intellia Therapeutics, Inc.",,-19.62676175
PJT,"PJT Partners, Inc.",,-341.64706600
RDWR,Radware Ltd.,计算机硬件,-134.94999684
TRTX,"TPG RE Finance Trust, Inc.",,
ATSG,美国航空运输服务集团,,54.86486210
GNCMA,通用通讯,,-241.86664892
EZT,"Entergy Texas, Inc.",,11.14718642
HEES,HE设备服务,商业服务,31.96190752
FTSI,"FTS International, Inc.",,
CEIX,"CONSOL Energy, Inc.",,
TTEC,"TTEC Holdings, Inc.",商业服务,36.54929795
CWST,"Casella Waste Systems, Inc.",环境控制,-164.23529284
SFUN,搜房网,媒体内容,-7.49999983
AXDX,"Accelerate Diagnostics, Inc.",医疗保健产品,-17.09302317
KMG,"KMG Chemicals, Inc.",化学制品,41.56756786
SSP,The E.W. Scripps Co.,媒体内容,18.36708840
BIF,BIF基金,股权,7.83916115
CRY,"CryoLife, Inc.",医疗保健产品,100.78125225
TAHO,太浩资源公司,采矿,9.21951221
LTRPB,"Liberty TripAdvisor Holdings, Inc.",,56.24999976
PVAC,Penn Virginia Corp.,,6.85126819
ARCB,ArcBest Corp.,,64.64789143
MTGEP,MTGE Investment Corp.,,30.28235182
BPFH,波士顿金融控股,银行,17.22222194
WGO,"Winnebago Industries, Inc.",,19.35233134
GTY,Getty Realty Corp.,房地产信托投资基金,26.10714254
DESP,Despegar.com Corp.,,
MZOR,Mazor Robotics Ltd.,,-53.69879589
EGRX,"Eagle Pharmaceuticals, Inc.",生物技术和制药,15.75403201
BNFT,"Benefitfocus, Inc.",,-27.33333398
LMNX,路明克斯,医疗保健产品,83.71875473
GFA,Gafisa建设,,-0.22595806
ATNI,大西洋电讯网络公司,电信,98.03999837
SSN,Samson Oil & Gas Ltd,,1.78499994
QUAD,"Quad\/Graphics, Inc.",,25.15555554
TXMD,"TherapeuticsMD, Inc.",,-11.71739080
TBI,"TrueBlue, Inc.",,-77.70270170
DDC,Dominion Diamond Corporation,,-29.66666685
QADA,"QAD, Inc.",软件,-62.37805119
EEQ,安桥能源管理有限责任,,-7.29333305
CECO,职业教育,商业服务,-59.39285389
CCF,Chase Corp.,,32.43421093
ANDE,安德森斯有限公司,农业,99.14634605
EEX,"Emerald Expositions Events, Inc.",,
NWLI,国家西方人寿保险,保险,11.79199669
RFP,"Resolute Forest Products, Inc.",林产品\/造纸,-14.22222281
EAI,"Entergy Arkansas, Inc.",,
NHC,National HealthCare Corp.,卫生保健设施,22.83132668
TIER,"TIER REIT, Inc.",,-38.29032192
EAB,"Entergy Arkansas, Inc.",,7.11014503
RTRX,"Retrophin, Inc.",生物技术和制药,-21.92307773
LTRPA,"Liberty TripAdvisor Holdings, Inc.",,54.64285759
ETV,Eaton Vance Tax-Managed Buy-Write Opportunities Fund,股权,19.70731706
CDMOP,"Avid Bioservices, Inc.",,
NTRI,"Nutrisystem, Inc.",互联网,32.73109150
MOV,摩凡陀,,32.84768132
VNDA,"Vanda Pharmaceuticals, Inc.",制药,-52.02381206
PRO,"PROS Holdings, Inc.",软件,-14.09677372
CTS,CTS Corp.,电子,33.54368951
SSRI,Silver Standard Resources Inc,采矿,15.41935540
HCLP,Hi-Crush Partners LP,采矿,-7.86585349
PHK,太平洋投资管理高收入基金,股权,1.45065786
GBDC,"Golub Capital BDC, Inc.",,14.80468843
DEL,代尔提克木材,林产品\/造纸,122.73684204
SMP,"Standard Motor Products, Inc.",汽车制造,19.40229940
CARB,"Carbonite, Inc.",软件,-262.66666640
ALG,阿拉莫集团股份有限公司,,28.28612765
CYS,CYS Investments LLC,,-182.75000265
EGOV,"NIC, Inc.",互联网,20.29761877
LASR,"nLIGHT, Inc.",,
VREX,Varex Imaging Corp.,,16.98857117
EAE,"Entergy Arkansas, Inc.",,6.96782586
FARO,法如科技,,99.02984600
KNL,海丘,办公家具\r,13.56547716
FNFV,Fidelity National Financial Inc,,-289.16667949
MERC,美世国际,,31.94444318
MYCC,CLUBCORP HLDGS INC COM,,342.00000253
CRVL,CorVel Corp.,,41.46853246
NSU,Nevsun Resources Ltd.,,92.00000373
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",,65.49999860
KFRC,K力,,33.83999939
IYJ,iShares Trust Dow Jones U.S Industrial Sector Index Fnd,股权,7.37087347
LXRX,莱斯康制药,生物技术和制药,-7.63970605
HL,赫克拉矿业,采矿,15.22222167
KAI,凯登纸业,,34.37499863
ATRC,AtriCure公司,医疗保健产品,-29.33019041
JOE,圣乔,,84.52381216
CCC,卡尔冈炭素,化学制品,79.62962647
REVG,"REV Group, Inc.",,
CONN,科恩,零售,-43.73417506
