code,name,category,pe
VHI,瓦利化工,化学制品,-104.59999882
BCC,Boise Cascade Co.,,46.53060978
BCOR,"Blucora, Inc.",互联网,-24.10827848
BIG,必乐透公司,,12.60542148
RUSHA,"Rush Enterprises, Inc.",,45.00000000
DDD,3D系统公司,计算机硬件,-43.85714469
PRGS,Progress Software Corp.,软件,-31.73770517
CGG,CGG,,-0.09321726
RAD,来德爱,零售,20.62500016
GBX,格林布赖尔,,12.48283768
FWRD,福沃运输,运输,66.85555529
AVAV,AeroVironment公司,,-133.40000210
MSGN,"MSG Networks, Inc.",,9.95726500
ELY,卡罗韦高尔夫,休闲,9.37373701
CLS,天弘科技,电子,12.82105311
HUBG,枢纽,运输,23.13636383
SYNA,"Synaptics, Inc.",计算机硬件,46.37614467
NSM,"Nationstar Mortgage Holdings, Inc.",多元化金融服务,93.52631937
BSFT,"BroadSoft, Inc.",软件,1830.00009177
MMYT,MakeMyTrip Ltd.,媒体内容,-17.47500038
IBP,"Installed Building Products, Inc.",,44.83739892
GES,"Guess?, Inc.",零售,79.48147493
PPBI,太平洋第一合众银行,银行,25.54794402
IPAR,依特香水,,51.82242808
NVRO,Nevro Corp.,,-51.58035733
HTLF,哈特兰金融,银行,17.28260902
WD,"Walker & Dunlop, Inc.",银行,15.70684941
MDR,迈克德莫特国际,工程建设,150.91667513
FIG,Fortress投资,,20.65789475
ATU,实用动力集团,汽车制造,34.57317150
BITA,易车网,媒体内容,-21.08035760
PZZA,"Papa John\'s International, Inc.",,19.54379527
BDJ,BlackRock Enhanced Equity Dividend Trust,股权,8.46296294
EVH,"Evolent Health, Inc.",,-6.26760572
ANF,爱芬奇公司,零售,419.33334016
HNI,HNI Corp.,,20.84574400
UVV,环球烟草,农业,16.32458248
MLI,木勒工业,,17.02298889
NAVG,领航者,保险,20.83636336
AHGP,阿莱恩斯控股,煤炭,9.12218707
HRI,"Herc Holdings, Inc.",,-85.24285598
SOXX,iShares半导体板块指数ETF,股权,10.58289660
EVT,Eaton Vance Tax-Advantaged Dividend Income Fund,股权,10.90140754
OMAM,OM Asset Management Plc,,14.61904865
WSFS,WSFS Financial Corp.,银行,25.55825388
CIG,Companhia Energ茅tica de Minas Gerais SA,电力,8.37500015
SPNC,The Spectranetics Corporation,医疗保健产品,-28.48148154
NBTB,"NBT Bancorp, Inc.",银行,21.41666681
FBP,第一万能金控,银行,18.06976710
CBI,西比埃公司,工程建设,-5.37377038
ADC,美国同意房地产公司,,27.46700499
CBLK,"Carbon Black, Inc. (Massachusetts)",,
PRK,Park National Corp.,银行,19.60822855
PBI,必能宝公司,计算机硬件,18.28571401
RZB,"Reinsurance Group of America, Inc.",,
PEGI,"Pattern Energy Group, Inc.",,-77.68181930
CVGW,卡拉沃养殖,,45.11848421
LTC,LTC房产,房地产信托投资基金,19.07692268
BNCN,BNC银行,银行,25.28777114
FBT,First Trust NYSE Arca Biotechnology Index Fund,股权,
CORT,Corcept医疗,制药,204.28571614
EVTC,"EVERTEC, Inc.",,22.47524849
CBF,Capital Bank Financial Corp,银行,32.61718823
APAM,"Artisan Partners Asset Management, Inc.",,19.55413996
NBLX,Noble Midstream Partners LP,,57.32222391
SCS,"Steelcase, Inc.",,13.64077726
BOKFL,BOK Financial Corp.,,
BOFIL,"BofI Holding, Inc.",,
WMS,"Advanced Drainage Systems, Inc.",休闲,47.29508148
SBLKZ,Star Bulk Carriers Corp.,,
SHEN,Shenandoah Telecommunications Co. (Virginia),电信,-1639.99999851
TTEC,"TTEC Holdings, Inc.",商业服务,49.71831029
IGM,iShares North American Tech ETF,股权,17.80986034
SCHL,学乐集团,媒体内容,35.01503623
BEAT,"BioTelemetry, Inc.",医疗保健产品,28.14285714
BHVN,Biohaven Pharmaceutical Holding Co. Ltd.,,
TIVO,TiVo Corp.,家具家饰,37.42857316
AKO.A,Embotelladora Andina SA,饮料,
AMWD,美国伍德马克公司,,22.42053631
VRTU,Virtusa Corp.,,117.84782196
ADX,亚当斯快递,股权,13.36440776
CCO,"Clear Channel Outdoor Holdings, Inc.",广告,11.28205194
CEPU,Central Puerto SA,,
MATX,"Matson, Inc.",,20.25945895
KEM,KEMET Corp.,半导体,-64.09091117
MTSI,"MACOM Technology Solutions Holdings, Inc.",半导体,81.99999801
NE,诺布尔,油气,-1.68848165
AYR,爱卡索有限公司,,10.55208369
ARCH,"Arch Coal, Inc.",,1.34880861
GAB,加贝利资产信托有限,股权,8.41333326
GOV,GOV基金,房地产信托投资基金,19.77777828
PRTY,"Party City Holdco, Inc.",,16.78571474
SNHY,Sun Hydraulics Corp.,,57.72413902
ESE,ESCO科技,电子,33.34238987
CJ,"C&J Energy Services, Inc.",,-2.90100245
AIR,AAR公司,,33.31386805
MZOR,Mazor Robotics Ltd.,,-72.48192898
NEXA,Nexa Resources SA,,
RFT,RAIT Financial Trust,,-153.72727217
HTLD,哈特兰快递,运输,27.79411679
SPXC,SPX Corp.,,-18.12376285
AXDX,"Accelerate Diagnostics, Inc.",医疗保健产品,-16.24031115
BUSE,First Busey Corp.,银行,23.01428698
VCO,智利干露酒庄,饮料,21.65979341
DNOW,"NOW, Inc.",,-6.64678868
CAAP,Corporacion America Airports SA,,
FTAI,Fortress Transportation & Infrastructure Investors LLC,,-70.07407157
LADR,Ladder Capital Corp.,,15.06603880
IPCC,Infinity Property & Casualty Corp.,保险,36.80412341
MMI,摩托罗拉移动控股公司,电信,24.37951930
ACCO,ACCO Brands Corp.,,16.60919509
GME,游戏驿站,零售,4.49411744
SIM,Grupo SIMEC SAB de CV,,8.00847477
PVG,"Pretium Resources, Inc.",采矿,-24.37142822
MSTR,"MicroStrategy, Inc.",软件,17.21546313
WABC,Westamerica Bancorporation,银行,25.51528440
TNH,特拉制氮化学,化学制品,11.06192324
EFII,电子影像,计算机硬件,36.47368627
LHCG,"LHC Group, Inc.",卫生保健设施,41.94203019
SFUN,搜房网,媒体内容,-9.74999959
NPO,"EnPro Industries, Inc.",,-39.34408588
BOBE,鲍勃·埃文斯农场,零售,84.62637353
INST,"Instructure, Inc.",,-23.43750052
SRG,Seritage Growth Properties,,-26.34146411
OCLR,"Oclaro, Inc.",半导体,27.36363447
NSA,National Storage Affiliates Trust,,98.22580816
CDE,科尔黛伦矿业,采矿,24.20588075
NVGN,Novogen Limited,制药,-5.76363638
FCF,第一联邦金融,银行,23.40298495
FCPT,"Four Corners Property Trust, Inc.",,9.46007531
KRA,科腾制药,化学制品,13.96501475
STBA,"S&T Bancorp, Inc.",银行,21.28292785
IMAX,IMAX Corp.,电子,56.66666662
BGC,通用电缆,,-15.87301599
TAHO,太浩资源公司,采矿,11.85365897
ARCO,"Arcos Dorados Holdings, Inc.",零售,19.45945869
SFL,Ship Finance International Ltd.,,9.33120964
WDR,Waddell & Reed Financial Inc,多元化金融服务,10.30898914
PTCT,"PTC Therapeutics, Inc.",,-8.69544308
NGL,NGL Energy Partners LP,,-11.52777714
INVA,"Innoviva, Inc.",,28.13207670
WTFCM,Wintrust Financial Corp.,,7.41057352
MGPI,"MGP Ingredients, Inc.",,49.12637422
BSIG,Brightsphere Investment Group Plc,,
EIGI,"Endurance International Group Holdings, Inc.",,-19.45454469
INN,"Summit Hotel Properties, Inc.",房地产信托投资基金,14.31999969
IPHI,Inphi Corp.,半导体,15.40888808
SPN,"Superior Energy Services, Inc.",,-1.65811965
TAC,TransAlta Corp.,电力,16.77419280
MGRC,McGrath RentCorp,商业服务,38.72499885
SASR,"Sandy Spring Bancorp, Inc.",银行,21.03499985
MSCA,Main Street Capital Corp.,,9.65917610
FIT,"Fitbit, Inc.",,-14.14893641
SBCF,Seacoast Banking Corp. of Florida,银行,40.53846410
PGEM,"Ply Gem Holdings, Inc.",,19.68181741
PCRX,"Pacira Pharmaceuticals, Inc.",制药,-35.68627667
THRM,"Gentherm, Inc.",汽车制造,19.25837400
SGZA,"Selective Insurance Group, Inc.",,9.38888886
TY,Tri-Continental Corp.,股权,8.36222912
BRKL,布鲁克赖恩银行,银行,24.72972838
CUDA,梭子鱼网络,软件,144.94737506
EEX,"Emerald Expositions Events, Inc.",,
OXM,牛津工业,,27.68571316
EWA,澳大利亚ETF-iShares MSCI,债务\r,81.53571367
SYX,"Systemax, Inc.",零售,-45.06818189
PRIM,Primoris Services Corp.,控股公司-多元经营\r,56.05882488
WPG,"Washington Prime Group, Inc.",,27.31034588
BXMX,Nuveen S&P 500 Buy-Write Income Fund,,12.80180167
FFBCW,第一金融银行股份,银行,
PATK,"Patrick Industries, Inc.",,16.29120811
OR,Osisko Gold Royalties Ltd.,,31.33333082
GKOS,Glaukos Corp.,,351.08335008
CSTM,Constellium NV,,-272.49999655
FRAC,"Keane Group, Inc.",,-6.10280364
NP,尼拿纸业,,20.53066221
ILF,拉美国家40 ETF-iShares S&P,股权,-9.24035622
UNT,Unit Corp.,油气,-9.98892964
ODP,欧迪办公,,2.70103073
STG,尚德机构,,
WNRL,WESTERN REFINING LOGISTICS LP,,18.92857187
INFN,英飞朗,计算机硬件,-56.58823403
EVV,Eaton Vance Limited Duration Income Fund,股权,9.13868643
AKS,AK钢铁控股公司,钢铁,-153.66667455
MEI,"Methode Electronics, Inc.",汽车制造,16.01626053
INT,全球燃料服务,零售,11.83425456
CAL,"Caleres, Inc.",,22.07894855
TVTY,"Tivity Health, Inc.",,-10.72271308
TXMD,"TherapeuticsMD, Inc.",,-14.52173849
EVBG,"Everbridge, Inc.",,-73.86764561
MGR,Affiliated Managers Group Inc Pfd,,2.97316225
ECOL,"US Ecology, Inc.",,41.84713042
TBPH,"Theravance Biopharma, Inc.",,-6.16431897
GIMO,Gigamon Inc.,,29.38931426
ARWR,"Arrowhead Pharmaceuticals, Inc.",商业服务,-14.02564141
GLOG,GasLog Ltd.,,-45.64102536
BMCH,"BMC Stock Holdings, Inc.",,46.41304347
DM,多兰传媒,,11.48000031
FN,Fabrinet,,16.39662552
UTG,Reaves Utility Income Fund,股权,5.84890633
PS,"Pluralsight, Inc.",,
MRTX,"Mirati Therapeutics, Inc.",生物技术和制药,-11.72619101
SPH,Suburban Propane Partners LP,油气,38.68333027
KN,Knowles Corp.,,-32.95833343
AZZ,宜易贸易有限公司,,21.77290906
VREX,Varex Imaging Corp.,,21.45142909
ACIA,"Acacia Communications, Inc.",,11.01552823
TNC,坦能,机械-多元,30.61776281
OCFC,OceanFirst Financial Corp.,储蓄及贷款\r,30.12244886
ASTE,Astec实业公司,,25.83613392
FSS,联邦信号,多元化制造商,33.30985962
IBKCP,IBERIABANK Corp.,,6.46046499
APOG,远地点企业公司,建筑材料,17.62807135
DESP,Despegar.com Corp.,,
PTY,太平洋投资管理成长基金,股权,27.18750001
BHE,"Benchmark Electronics, Inc.",,22.98449651
RAVN,"Raven Industries, Inc.",多元化制造商,70.26785412
LZB,La-Z-Boy家具,家具家饰,18.81249996
TYG,陆龟能源基建基金,股权,12.32718851
ICFI,ICF国际,,31.22916415
SRCE,1st Source Corp.,银行,24.40089976
NTLA,"Intellia Therapeutics, Inc.",,-22.95774610
KANG,爱康国宾,卫生保健设施,-681.33336636
KRG,凯特地产信托,房地产信托投资基金,1677.00008326
CPK,切萨皮克气业,天然气\r,29.96503500
TILE,"Interface, Inc.",,28.37349363
WMK,"Weis Markets, Inc.",,16.07098751
MPSX,MULTI PACKAGING SOLUTIONS INTERNATIONAL LTD,,150.00000335
HEES,HE设备服务,商业服务,37.32380991
OSIS,"OSI Systems, Inc.",电子,72.88679840
UFCS,"United Fire Group, Inc.",保险,29.01036435
GNL,"Global Net Lease, Inc.",,25.24390359
FTSI,"FTS International, Inc.",,
GTE,"Gran Tierra Energy, Inc.",油气,-2.45517229
IBKCO,IBERIABANK Corp.,,6.34313910
CSGS,CSG系统国际,,21.73684198
ACOR,阿索尔达生物制药公司,生物技术,-38.70129867
ABG,阿斯伯里汽车集团,零售,9.10135103
GTN,格林电视,媒体,18.19767367
LMNX,路明克斯,医疗保健产品,99.25000293
HL,赫克拉矿业,采矿,19.22222167
CNNE,"Cannae Holdings, Inc.",,
NG,诺华黄金资源公司,,-38.99999986
NCS,"NCI Building Systems, Inc.",建筑材料,32.07692484
FET,"Forum Energy Technologies, Inc.",油气服务,-14.05555550
EURN,Euronav NV,,6.74418610
GPI,汽车一组,零售,9.84407840
GSM,Ferroglobe PLC,采矿,-9.97499988
ATSG,美国航空运输服务集团,,62.75675409
CMCM,猎豹移动公司,软件,-106.77776972
MCX,Medley Capital Corp.,,
LABL,Multi-Color Corp.,商业服务,21.58576013
SJW,SJW Group,,25.76653811
PWV,Invesco Dynamic Large Cap Value ETF,股权,8.05986621
HPR,HighPoint Resources Corp.,,
EIG,Employers控股,保险,12.82407380
TWNK,"Hostess Brands, Inc.",,-272.00000358
HBM,"HudBay Minerals, Inc.",采矿,-34.66666402
PLUS,正羽科技,互联网,28.02556877
GTN.A,格林电视,媒体内容,47.65625107
BPFH,波士顿金融控股,银行,19.81481381
DFP,"Flaherty & Crumrine Dynamic Preferred & Income Fund, Inc.",股权,7.18263485
HF,HF抵押,,17.35678430
STRA,"Strayer Education, Inc.",,37.23052982
RMBS,"Rambus, Inc.",半导体,209.33334501
STAA,STAAR Surgical Co.,医疗保健产品,-108.16666491
KMPA,Kemper Corp.,,79.39393855
HIMX,奇景光电,半导体,26.06666620
IMGN,"ImmunoGen, Inc.",生物技术和制药,-5.59116033
MCV,Medley Capital Corp.,,
SWM,"Schweitzer-Mauduit International, Inc.",林产品\/造纸,16.17777761
TRS,瑞奇包装系统,多元化制造商,-33.23863654
BMI,"Badger Meter, Inc.",,41.48648526
SAFT,"Safety Insurance Group, Inc.",保险,20.51522222
MITL,Mitel Networks Corp.,软件,-6.38150280
BATRK,Liberty Media Corp. Liberty Braves,,-20.96000061
BATRA,Liberty Media Corp. Liberty Braves,,-20.95200043
KCG,骑士资本,,6.73400667
MNR,Monmouth Real Estate Investment Corp.,房地产信托投资基金,52.81249999
TRHC,"Tabula Rasa Healthcare, Inc.",,-112.89831114
RQI,"Cohen & Steers Quality Income Realty Fund, Inc.",股权,13.09677442
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,股权,-34.15686353
QUOT,"Quotient Technology, Inc.",,-61.30434837
MCRN,Milacron Holdings Corp.,,43.90697406
WAFDW,"Washington Federal, Inc.",储蓄及贷款\r,
SOHU,搜狐,互联网,-5.83533463
STFC,State Auto Financial Corp.,保险,61.79999924
OXSQL,Oxford Square Capital Corp.,,
SPSC,"SPS Commerce, Inc.",软件,233.63634973
LGIH,"LGI Homes, Inc.",,17.08797624
HYT,HYT基金,股权,14.59722196
SPYV,SPDR Portfolio S&P 500 Value ETF,股权,2.24183979
CTB,库珀轮胎与橡胶,汽车制造,5.76496645
DIN,"Dine Brands Global, Inc.",零售,13.77110743
TMP,Tompkins Financial Corp.,银行,22.12020357
TGP,Teekay LNG Partners LP,,9.53757215
KTOS,克瑞拓斯安全防卫,,-12.82828251
IPXL,Impax制药,制药,-2.75602404
TICCL,TICC Capital Corp.,,
EGL,"Engility Holdings, Inc.",工程建设,-122.24138546
WGO,"Winnebago Industries, Inc.",,21.52849760
SGMO,"Sangamo Therapeutics, Inc.",生物技术和制药,-14.75490242
LTRPB,"Liberty TripAdvisor Holdings, Inc.",,62.32143103
SXI,Standex International Corp.,,27.46666667
RVT,"Royce Value Trust, Inc.",股权,4.73795176
PPDF,拍拍贷集团公司,,
LXRX,莱斯康制药,生物技术和制药,-9.06617632
TPRE,Third Point Reinsurance Ltd.,保险,49.03846334
SYKE,赛科斯企业,计算机,20.59459402
RMR,"RMR Group, Inc.",,29.52205963
LTRPA,"Liberty TripAdvisor Holdings, Inc.",,61.78571130
LXFT,"Luxoft Holding, Inc.",,20.29255405
PVAC,Penn Virginia Corp.,,7.52493437
SCSS,Select Comfort Corporation,家具家饰,29.54545391
AIMC,奥创控股公司,,45.82474170
BTZ,BTZ信托,股权,10.09999950
TEGP,Tallgrass Energy GP LP,,40.29090794
STBZ,State Bank Financial Corp.,银行,25.75781403
PRO,"PROS Holdings, Inc.",软件,-15.90322513
UVE,"Universal Insurance Holdings, Inc.",保险,13.13620144
MYOV,Myovant Sciences Ltd.,,-77.77777469
LPSN,"LivePerson, Inc.",软件,-48.04347822
SHLM,舒曼,化学制品,-3.45266528
SONC,Sonic Corp.,,25.61594101
ONE,OneSmart International Education Group Ltd,,74.00000261
HOLI,和利时公司,机械-多元,15.11188909
CTRE,"CareTrust REIT, Inc.",,32.50000046
BJRI,BJs餐饮,零售,32.84574476
LBRT,"Liberty Oilfield Services, Inc.",,
USA,Liberty All-Star Equity Fund,股权,14.49999990
TCBIL,"Texas Capital Bancshares, Inc.",,8.24115756
ETW,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,环球,38.32258072
FMSA,"Fairmount Santrol Holdings, Inc.",,-7.21794913
COKE,可口可乐装瓶,饮料,25.27611798
QSII,"Quality Systems, Inc.",软件,-395.80001241
AMBA,安霸股份有限公司,半导体,22.56547680
WEB,"Web.com Group, Inc.",,320.00001192
ENVA,"Enova International, Inc.",,36.26213545
HLX,螺旋能源,油气服务,-11.68493084
LOMA,Loma Negra Compa帽铆a Industrial Argentina SA,,
AG,First Majestic Silver Corp.,,153.99999389
CBZ,"CBIZ, Inc.",商业服务,30.60000102
TCBIP,"Texas Capital Bancshares, Inc.",,8.16672067
WETF,"WisdomTree Investments, Inc.",,48.00000000
RWT,"Redwood Trust, Inc.",房地产信托投资基金,10.75974033
EFSC,Enterprise Financial Services Corp.,银行,22.51037264
QURE,uniQure NV,生物技术和制药,-13.46416378
FBK,FB Financial Corp.,,20.01960829
USPH,"U.S. Physical Therapy, Inc.",健康护理服务,51.21761718
FOSL,福思公司,销售\/批发\r,15.65030693
CENX,世纪铝业,,-4.91034459
CECO,职业教育,商业服务,-63.96428490
CURO,CURO Group Holdings Corp.,,
RATE,银率,互联网,-36.84210573
MREO,Mereo BioPharma Group Plc,,
TRUP,"Trupanion, Inc.",,-170.04167619
ROCK,"Gibraltar Industries, Inc.",建筑材料,37.14285883
IOVA,"Iovance Biotherapeutics, Inc.",,
CTS,CTS Corp.,电子,36.26213545
TRTX,"TPG RE Finance Trust, Inc.",,
CNXM,CNX Midstream Partners LP,,
MRTN,马尔登运输,,22.10784280
WINS,"Wins Finance Holdings, Inc.",,103.33332923
AINV,阿波罗投资公司,投资公司\r,-94.66666592
RDWR,Radware Ltd.,计算机硬件,-137.89999756
GOGL,Golden Ocean Group Ltd.,,-6.35074628
EZT,"Entergy Texas, Inc.",,11.41125596
TCDA,"Tricida, Inc.",,
BNCL,Beneficial Mutual银行,储蓄及贷款\r,47.64706057
BFS,"Saul Centers, Inc.",,36.11184216
SCOR,康姆斯克,,-122.99999172
CPLA,卡佩拉教育,,28.76033009
YRD,宜人贷公司,,7.57509163
LKFN,莱克兰金融,银行,23.46829353
TNDM,"Tandem Diabetes Care, Inc.",,-9.48351619
CATM,Cardtronics plc,商业服务,13.68750066
PRAN,Prana生物工艺,生物技术,-3.13888875
NFJ,AllianzGI NFJ Dividend Interest & Premium Strategy Fund,股权,-23.51851723
LORL,劳拉空间通信,电信,26.10738341
TCCA,Triangle Capital Corp.,,
TCCB,Triangle Capital Corp.,,26.49473725
SSRM,"SSR Mining, Inc.",,
FBNC,第一万能金控,银行,30.41353343
GNCMA,通用通讯,,-241.86664892
ECYT,"Endocyte, Inc.",制药,-16.59615467
LX,乐信集团,,
IYY,iShares Dow Jones U.S. ETF,股权,12.69981929
SMLP,Summit Midstream Partners LP,,-22.88732464
CONN,科恩,零售,-47.46835314
HTZ,赫兹,商业服务,-2.41025651
SBSI,"Southside Bancshares, Inc.",银行,18.13440822
HFWA,Heritage金融银行,银行,26.73077021
BEL,Belmond Ltd.,,32.85714342
EGRX,"Eagle Pharmaceuticals, Inc.",生物技术和制药,16.06048449
MTGEP,MTGE Investment Corp.,,30.25882187
GPRK,GeoPark Ltd.,,-23.69512253
LGCYP,Legacy Reserves LP,,-15.28302041
CBPX,"Continental Building Products, Inc.",,29.30555404
CYS,"CYS Investments, Inc.",,-188.75000899
SSN,Samson Oil & Gas Ltd,,1.78499994
ASIX,"Advansix, Inc.",,34.29464257
LGCYO,Legacy Reserves LP,,-15.19811460
JOE,圣乔,,85.47619678
CROX,卡骆驰,,-39.81395478
SMCI,超微电脑,计算机,21.05263184
TSLX,"TPG Specialty Lending, Inc.",,7.77777839
VVI,Viad Corp.,,27.29665147
CHCO,City Holding Co.,银行,21.91014356
AMR,"Alta Mesa Resources, Inc.",,
QADA,"QAD, Inc.",软件,-62.56097523
DDC,Dominion Diamond Corporation,,-29.66666685
NTRI,"Nutrisystem, Inc.",互联网,32.73109150
NGD,"New Gold, Inc.",,201.00000354
PLYA,Playa Hotels & Resorts NV,,-27.02564192
CSII,"Cardiovascular Systems, Inc.",医疗保健产品,-39.72727190
SSW,西斯班公司,运输,-5.07407419
EAB,"Entergy Arkansas, Inc.",,7.14518827
GCI,甘尼特公司,媒体内容,23.31818246
EAI,"Entergy Arkansas, Inc.",,
KMG,"KMG Chemicals, Inc.",化学制品,40.24324108
NBHC,National Bank Holdings Corp.,控股公司-多元经营\r,47.82278197
PMT,PennyMac Mortgage Investment Trust,,17.47222231
SSRI,Silver Standard Resources Inc,采矿,15.41935540
RTRX,"Retrophin, Inc.",生物技术和制药,-22.03076957
CRON,"Cronos Group, Inc.",,
ARCB,ArcBest Corp.,,62.67605823
CCF,Chase Corp.,,31.90789514
WAIR,"Wesco Aircraft Holdings, Inc.",存储\/仓储\r,13.47058763
HLNE,"Hamilton Lane, Inc.",,
AMSF,"AMERISAFE, Inc.",保险,14.59259153
BKE,巴克尔,零售,11.42857197
DEL,代尔提克木材,林产品\/造纸,122.73684204
EAE,"Entergy Arkansas, Inc.",,7.01449288
CDMOP,"Avid Bioservices, Inc.",,
TIER,"TIER REIT, Inc.",,-38.38709525
ESPR,"Esperion Therapeutics, Inc.",,-12.71771755
ATRI,Atrion公司,,41.54882048
ETM,安德康传播,媒体内容,8.79120854
GTY,Getty Realty Corp.,房地产信托投资基金,25.42857091
MERC,美世国际,,32.12962906
WNC,Wabash National Corp.,汽车制造,10.68681330
MXL,"MaxLinear, Inc.",半导体,18.18681182
IYE,iShares U.S. Energy ETF,股权,5.33586808
FNFV,Fidelity National Financial Inc,,-289.16667949
WTI,"W&T Offshore, Inc.",,-3.10769239
BNFT,"Benefitfocus, Inc.",,-26.55555396
SSP,The E.W. Scripps Co.,媒体内容,17.39240430
MTRN,Materion Corp.,采矿,43.74015754
OSTK,"Overstock.com, Inc.",互联网,79.28570963
VNET,世纪互联数据中心有限公司,互联网,-8.28571360
MYCC,CLUBCORP HLDGS INC COM,,342.00000253
NEO,"NeoGenomics, Inc.",生物技术,-35.61538680
SEND,"SendGrid, Inc.",,
TBI,"TrueBlue, Inc.",,-73.10810510
ITCI,"Intra-Cellular Therapies, Inc.",,-7.59851305
ETV,Eaton Vance Tax-Managed Buy-Write Opportunities Fund,股权,19.17073220
GBDC,"Golub Capital BDC, Inc.",,14.56249985
PJT,"PJT Partners, Inc.",,-335.00000096
HTGC,海格投资,私募股权投资\r,14.36263661
SNBR,Sleep Number Corp.,,
QUAD,"Quad\/Graphics, Inc.",,23.03333343
TLRD,"Tailored Brands, Inc.",,43.70588497
PHK,太平洋投资管理高收入基金,股权,1.41118422
CEIX,"CONSOL Energy, Inc.",,
SPWR,美国太阳能公司,,-2.29912022
RETA,"Reata Pharmaceuticals, Inc.",,-136.12903367
GSKY,"GreenSky, Inc.",,
FAX,"Aberdeen Asia-Pacific Income Fund, Inc.",股权,8.23584907
SSYS,Stratasys,计算机硬件,-13.83108044
KREF,"KKR Real Estate Finance Trust, Inc.",,
NWLI,国家西方人寿保险,保险,11.20367740
CARB,"Carbonite, Inc.",软件,-256.33332823
BIF,BIF基金,股权,7.23776277
TGS,Transportadora de Gas del Sur SA,,36.97368518
CCC,卡尔冈炭素,化学制品,79.62962647
CNNX,CONE Midstream Partners LP,,10.78616306
PLOW,"Douglas Dynamics, Inc.",汽车部件与设备,28.23529333
USATP,全美科技,,-93.10345095
EGOV,"NIC, Inc.",互联网,19.46428678
KRNY,卡尼金融储蓄,储蓄及贷款\r,62.72727393
CRY,"CryoLife, Inc.",医疗保健产品,92.65625088
RVNC,"Revance Therapeutics, Inc.",生物技术和制药,-9.29245240
CWST,"Casella Waste Systems, Inc.",环境控制,-149.47058577
ITRM,Iterum Therapeutics Plc,,
CORE,科尔.马克控股,,20.07692362
PPHMP,"Peregrine Pharmaceuticals, Inc.",,-153.88750182
FBIOP,"Fortress Biotech, Inc.",,
MOV,摩凡陀,,30.99337717
BABY,纳图斯医疗,,25.19379919
KNL,海丘,办公家具\r,12.98809546
JQC,Nuveen Credit Strategies Income Fund,股权,-264.66667449
THGA,"The Hanover Insurance Group, Inc.",,7.07799456
NMIH,"NMI Holdings, Inc.",,15.18518423
CODI,"Compass Diversified Holdings, Inc.",,35.19608059
ATRO,Astronics公司,航空航天\/国防,23.75776376
APLP,Archrock Partners LP,,-84.99999768
CGBD,"TCG BDC, Inc.",,
IYJ,iShares Trust Dow Jones U.S Industrial Sector Index Fnd,股权,7.18786430
EEQ,安桥能源管理有限责任,,-6.95999972
HESM,Hess Midstream Partners LP,,
OMI,欧麦斯-麦能医疗,销售\/批发\r,9.84090897
PDS,Precision Drilling Corp.,油气,-9.12500010
SCSC,"ScanSource, Inc.",销售\/批发\r,16.67330623
NRK,Nuveen New York AMT-Free Municipal Income Fund,债务\r,8.08609279
OFIX,Orthofix International NV,医疗保健产品,341.76469331
GMLP,Golar LNG Partners LP,运输,5.59340672
PGTI,"PGT Innovations, Inc.",,45.42553284
SMP,"Standard Motor Products, Inc.",汽车制造,18.13026881
NHC,National HealthCare Corp.,卫生保健设施,21.06626622
HY,"Hyster-Yale Materials Handling, Inc.",,24.60536544
USAC,USA Compression Partners LP,机械-多元,80.71429187
IRS,IRSA Inversiones y Representaciones SA,,12.42857150
KAI,凯登纸业,,33.09027752
WK,"Workiva, Inc.",,-22.91666576
OSUR,奥瑞许科技,医疗保健产品,49.42857009
IGE,iShares S&P GSSI Natural Resources Sector Index Fund,股权,8.24000041
NMFC,New Mountain Finance Corp.,,8.65625011
GMS,"GMS, Inc.",,22.84821432
CRVL,CorVel Corp.,,38.84615474
ALOG,安络杰公司,,45.13440661
ATKR,"Atkore International Group, Inc.",,21.16037879
CRAY,克雷科技,计算机,98.84616041
CHS,"Chico\'s FAS, Inc.",零售,11.68116007
PPA,PowerShares Aerospace & Defense Portfolio,股权,12.97687750
EWP,西班牙ETF-iShares MSCI,股权,9.05847920
MSFG,"MainSource Financial Group, Inc.",银行,24.78658651
ALG,阿拉莫集团股份有限公司,,26.00289024
TOO,Teekay Offshore Partners LP,运输,-25.29999934
TGTX,"TG Therapeutics, Inc.",生物技术和制药,-8.40624976
ALDW,Alon USA Partners LP,,-236.42855952
VNDA,"Vanda Pharmaceuticals, Inc.",制药,-47.14285680
GFA,Gafisa建设,,-0.19848155
STC,Stewart Information Services Corp.,保险,23.45945998
SCWX,SecureWorks Corp.,,-25.69387736
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",,61.96875115
HCLP,Hi-Crush Partners LP,采矿,-7.07317103
WIRE,Encore Wire Corp. (Delaware),,30.15337526
REVG,"REV Group, Inc.",,
WTTR,"Select Energy Services, Inc.",,
RPT,Ramco-Gershenson Properties Trust,,19.49999905
FRPT,Freshpet Inc.,,-323.33332472
DENN,Denny\'s Corp.,零售,63.59999847
RFP,"Resolute Forest Products, Inc.",林产品\/造纸,-12.50000033
FLXN,"Flexion Therapeutics, Inc.",卫生保健设施,-9.50352133
ATRC,AtriCure公司,医疗保健产品,-27.33962369
