code,name,open,latestPrice,volume,volumeRatio,pe,pb,eps
A,安捷伦科技,64.38,64.99,2963305,0.877867,69.893519,4.539183,0.929843
AA,美国铝业,35.85,35.95,3092050,1.034885,0,1.285343,-0.072084
AABA,Altaba,63.6,63.59,4806812,0.631682,1.970188,0.61482,32.276112
AAC,"AAC Holdings, Inc.",2.36,1.99,881373,1.412092,0,0.314762,-0.908787
AAL,美国航空,37.4,36.75,10645622,1.175372,14.819959,-29.799945,2.479764
AAN,Aarons Inc,49.17,50.16,411920,0.541239,11.28845,1.951065,4.44348
AAOI,Applied Optoelectronics Inc.,21.13,20.99,477920,0.491327,11.638061,1.206724,1.803565
AAON,艾伦建材,40.68,39.28,480221,1.527572,44.397876,8.610073,0.884727
AAP,Advance Auto Parts Inc,177.55,179.21,876040,0.492445,24.764536,3.629323,7.236558
AAPL,苹果,190.5,193.53,36928073,0.762134,17.377018,8.131748,11.137124
AAT,American Assets Trust Inc,38.64,39.21,233999,1.119746,97.904574,2.275235,0.400492
AAU,Almaden Minerals,0.505,0.515,139903,0.717649,0,0.958026,-0.03
AAWW,阿特拉斯航空全球控股公司,54.82,54.17,309041,1.06048,7.859458,0.780035,6.892333
AAXJ,亚洲ETF-iShares MSCI,65.55,66.2,774650,0.421724,0,0,0
AAXN,"Axon Enterprise, Inc.",49.09,49.95,777819,0.988725,137.085552,6.490188,0.364371
AB,联博控股,29.73,29.65,276038,0.83763,10.953902,1.919487,2.706798
ABB,ABB Ltd,19.96,20.14,3261223,1.007448,19.099913,3.162797,1.054455
ABBV,AbbVie Inc.,89.73,91.53,8690956,1.012778,22.603467,-41.067076,4.049379
ABC,美源伯根,88.31,88.75,1175366,0.949019,17.971284,6.198438,4.938434
ABCB,ABC银行,44.18,44.53,691219,1.79478,21.682943,1.496546,2.053688
ABCD,新生,14.43,14.41,391877,1.198236,15.32356,-105.136013,0.940382
ABDC,Alcentra Capital Corp,6.2,6.32,69926,1.238154,0,0.571599,-0.983416
ABEO,Abeona Therapeutics Inc,8,8.25,449218,0.537663,0,2.458034,-0.74737
ABEV,Ambev S.A.,4.26,4.35,21939323,1.097366,22.932998,1.159673,0.189683
ABG,阿斯伯里汽车集团,68.76,69.03,656667,2.269424,8.28275,2.813094,8.334188
ABIO,方舟生物医药,0.6,0.56,193425,0.50196,0,0.866564,-1.056119
ABM,反导工业公司,30.75,31.47,535196,1.138374,24.819335,1.42293,1.267963
ABMD,阿比奥梅德,318.04,319.78,752871,0.706089,86.172959,19.839137,3.710909
ABR,阿伯房地产信托,11.93,12.1,829906,0.511116,9.2501,1.340545,1.308094
ABT,雅培,70.48,72.04,9860217,1.410522,146.850178,4.13321,0.490568
ABUS,Arbutus Biopharma Corporation,4.52,4.71,170401,0.854038,0,2.227522,-1.231085
ABX,巴里克黄金,13.19,13.04,12568851,0.925768,23.285714,1.58151,0.56
ACA,Arcosa Inc,31.8,31.3,583164,0.878266,0,0,0
ACAD,阿卡迪亚,18.48,18.93,1740949,0.940474,0,8.939171,-2.028024
ACB,奥罗拉大麻公司,6.56,6.4,8459492,0.533134,0,0,0
ACBI,"Atlantic Capital Bancshares, Inc",17.2,17.36,235711,1.50049,109.359845,1.415076,0.158742
ACC,美国校园社区公司,40.89,41.7,610155,1.211692,53.073083,1.633906,0.785709
ACCO,ACCO Brands,8.17,8.09,1607057,2.22825,6.175256,1.129639,1.310067
ACET,艾切托,1.84,1.79,133190,0.499527,0,0.578612,-8.976629
ACGL,艾奇资本,28.1,28.26,702234,0.820786,22.037494,1.370024,1.28236
ACHC,阿卡迪亚医疗保健公司,37.61,32.55,11578511,1.698216,12.607039,1.082927,2.581891
ACHN,艾琪尔顿制药公司,2.7,2.88,2293440,1.390282,0,1.355001,-0.582505
ACIA,"Acacia Communications, Inc. ",44.49,45.01,526543,0.998251,0,3.607565,-0.371474
ACIW,ACI环球,28.92,29.52,516859,0.746555,1676.605922,3.632594,0.017607
ACLS,Axcelis科技设计公司,16.65,17.56,305955,1.110503,4.153841,1.473399,4.227412
ACM,Aecom Technology Corporation,33.86,32.94,2495386,1.113884,36.684945,1.298787,0.897916
ACN,埃森哲,161.71,165,3218494,1.303039,25.541111,10.16195,6.460173
ACOR,阿索尔达生物制药公司,18.86,19.78,429798,0.693038,0,1.548262,-3.453738
ACP,Avenue Income Credit Strategies,12.78,12.7,69716,0.938764,0,0,0
ACRE,Ares Commercial Real Estate Corp.,14.28,14.32,189474,1.489374,11.379104,0.967761,1.258447
ACRS,Aclaris Therapeutics,8.6,8.81,636928,1.465028,0,2.003996,-3.38642
ACRX,AcelRx Pharmaceuticals,2.82,2.93,2302391,0.73657,0,-3.626144,-0.898874
ACST,Acasti Pharma,0.75,0.73,677030,0.491962,0,0.953127,-0.7
ACTG,阿卡西亚,3.1,3.06,109552,1.241301,0,0.74925,-4.046363
ACWI,MSCI全球ETF-iShares,69.02,69.58,4191332,1.024233,0,0,0
ACWV,iShares Edge MSCI Min Vol Global ETF,85.27,85.85,402181,1.652377,0,0,0
ACWX,iShares MSCI ACWI ex US ETF,44.23,44.58,2263362,0.986363,0,0,0
ADAP,Adaptimmune Therapeutics plc,5.48,5.43,618043,1.18034,0,3.435124,-0.965384
ADBE,Adobe,239.52,238.89,2896834,0.849125,48.641591,13.158565,4.911229
ADC,艾格里房产,57.71,58.69,430903,1.853841,29.393588,1.887037,1.996694
ADES,Advanced Emissions Solutions Inc,9.86,9.87,166144,2.147795,5.645617,2.462278,1.748259
ADI,亚德诺,88.1,89.48,3167913,0.947531,23.624472,3.063409,3.787598
ADM,阿彻丹尼尔斯米德兰公司,46.1,46.38,3789070,0.997462,13.510632,1.387526,3.432852
ADMA,ADMA Biologics Inc,5,5.15,89519,0.768365,0,5.466568,-1.592402
ADMP,Adamis Pharmaceuticals Corporation,2.75,2.6,217621,0.497225,0,4.841073,-0.969026
ADMS,"Adamas Pharmaceuticals, Inc.",10.84,10.82,696563,1.055741,0,2.063697,-4.928279
ADNT,Adient PLC,23.55,23.96,2200381,0.760355,163.806651,0.582601,0.14627
ADOM,Adomani Inc.,0.53,0.4853,630594,1.050386,0,4.122997,-0.143297
ADP,"Automatic Data Processing, Inc.",147.22,146.55,5416741,1.937142,39.838308,18.530122,3.67862
ADRO,"Aduro Biotech, Inc.",3.24,3.28,881001,1.147747,0,1.469762,-1.253057
ADS,联合数据,197.48,198.04,364078,0.893325,11.518806,4.749052,17.192755
ADSK,欧特克,134.8,134.04,1956400,1.132995,0,-121.288798,-1.894145
ADSW,Advanced Disposal Services Inc.,25.84,26.55,1029480,2.097681,40.935581,2.589443,0.64858
ADT,Adt Inc.,7.89,8.06,1495716,1.031919,13.575263,1.308044,0.593727
ADTN,亚川,13.68,13.64,257717,0.916697,0,1.404575,-0.457925
ADUS,爱德斯,69.74,72.28,146139,1.10543,52.626139,4.89844,1.373462
ADVM,"Adverum Biotechnologies, Inc.",3.7,3.82,763407,0.805649,0,1.025892,-1.239372
ADX,亚当斯快递,15.73,15.75,551070,2.402967,6.743461,0.878748,2.335596
ADXS,Advaxis Inc.,0.45,0.4968,548870,0.834548,0,1.035828,-1.598004
AEE,阿美能,70,69.3,1651934,1.031589,27.259993,2.289733,2.542187
AEF,"Aberdeen Emerging Markets Equity Income Fund, Inc.",6.54,6.69,107755,1.137647,2.344009,4.402961,2.854084
AEG,荷兰全球保险,6.04,6,942803,0.751193,4.394909,0.45861,1.365216
AEGN,Aegion Corp,18.82,18.79,216171,1.221447,0,1.254379,-2.408242
AEH,Aegon NV,25.38,25.39,60197,1.623646,18.597789,1.9151,1.365216
AEHR,Aehr Test Systems,2.01,1.91,151387,2.435558,0,2.343269,-0.044444
AEIS,先进能源工业公司,41.89,43.46,346793,1.097675,11.680039,2.856886,3.720878
AEL,美国股票投资寿险控股公司,34.22,34.12,587385,1.321789,9.33096,1.269294,3.656644
AEM,伊格尔矿业,35.9,36.02,1644754,1.182287,78.11043,1.687774,0.461142
AEMD,Aethlon Medical Inc,1.23,1.18,106682,2.065663,0,4.024718,-0.316509
AEO,美鹰服饰,20.67,20.25,5666503,1.193078,13.936856,2.849219,1.452982
AEP,美国电力,77.48,77.02,3309108,1.101266,19.343472,1.997142,3.981705
AER,AerCap Holdings N.V.,51,50.54,1104501,0.836718,7.257465,0.86531,6.963864
AERI,Aerie Pharmaceuticals Inc.,42.3,42.87,554476,0.743855,0,9.94806,-4.984814
AES,爱依斯电力,15.59,15.51,6505226,1.09153,0,3.101454,-0.329451
AET,安泰保险,208.95,209.01,2722997,1.147866,19.73227,3.932073,10.592294
AETI,美国电力技术,0.5039,0.4972,88580,1.765323,0,0.884498,-0.431356
AEZS,依特钠,2.73,2.9,3728965,3.41069,0,-23.435857,-2.4
AFB,联博全国市政债券收益基金,11.97,11.95,202696,1.915664,130.956035,0.841328,0.091252
AFG,美国金融集团有限公司,102.6,103.08,397853,1.260627,17.179791,1.806286,6.000073
AFI,"Armstrong Flooring, Inc.",16.68,16.23,248737,0.982956,0,0.758034,-1.454594
AFIF,Two Roads Shared Trust,9.33,10.04,89091,0.283012,0,0,0
AFIN,American Financial TRS Inc,13.12,14.14,499326,1.563117,0,0.895587,-0.596828
AFL,美国家庭寿险,44.02,44.57,3513712,0.922405,7.000076,1.463887,6.367074
AFMD,Affimed Therapeutics,4.1,4.26,550070,0.794107,0,4.938368,-0.757523
AFSI,安姆塔斯特金融服务公司,14.08,14.03,870504,1.042025,36.397221,1.054036,0.385469
AFT,Apollo Senior Floating Rate Fund,15.4,15.22,59457,0.850762,21.55905,0.864444,0.705968
AG,First Majestic Silver Corporation,5.45,5.41,1727739,0.501963,108.199998,1.40434,0.05
AGCO,爱科集团,57.15,57.18,917163,1.000011,20.578591,1.541505,2.778616
AGD,Alpine Global Dynamic Dividend Fund,9.27,9.27,54982,0.806268,6.621736,0.798988,1.399935
AGEN,艾吉纳斯公司,2.16,2.11,854339,0.865099,0,-2.120759,-1.488303
AGFS,"AgroFresh Solutions, Inc.",4.64,4.87,157122,0.90147,154.143188,0.6682,0.031594
AGG,债券指数ETF-iShares Barclays综合国债,104.55,104.66,3332603,1.019352,796.21443,0.965993,0.131447
AGGE,IndexIQ ETF Trust,18.35,18.34,1723841,4.965792,0,0,0
AGGP,IndexIQ ETF Trust,18.83,18.8,804366,4.440772,0,0,0
AGI,Alamos Gold Inc,3.63,3.65,1515436,0.878954,0,0.531479,-0.07
AGIO,"Agios Pharmaceuticals, Inc.",66.83,69.64,553986,1.174154,0,4.906326,-6.233862
AGLE,"Aeglea BioTherapeutics, Inc.",8.02,8.31,120404,0.779468,0,2.498369,-1.807075
AGN,艾尔建,158.22,157.39,2480034,0.905325,0,0.749895,-5.344409
AGNC,美国资本代理公司,17.33,17.62,16720352,1.101207,5.416232,0.920857,3.253184
AGO,保证担保有限公司,39.87,39.88,583710,0.649649,8.620202,0.651253,4.626342
AGQ,二倍做多白银ETF(ProShares),23.14,23.17,82129,0.888344,0,0,-10.92
AGR,"Avangrid, Inc.",49.64,50.01,290762,0.549996,38.793064,1.021507,1.289148
AGRO,Adecoagro SA,7.24,7.19,536761,0.80681,0,1.678886,-0.197313
AGRX,"Agile Therapeutics, Inc.",0.821,0.855,329980,0.565618,0,1.119591,-0.750534
AGS,Playags Inc.,21.62,20.61,243516,0.814761,0,5.227431,-0.994608
AGX,Argan Inc.,43.72,43.87,67211,0.641072,14.834156,1.837033,2.957364
AGYS,诶吉利斯公司,16.14,16.11,65173,1.554284,0,3.54365,-0.332372
AHH,"Armada Hoffler Properties, Inc.",15.06,15.07,332028,1.553952,32.957974,2.187527,0.457249
AHL,阿斯彭保险控股有限公司,41.23,41.26,643731,0.55939,0,1.089397,-3.59001
AHT,阿什福德酒店管理信托公司,4.94,4.94,398240,0.856109,0,0.952683,-1.596054
AI,阿灵顿资产投资公司,8.4,8.67,688705,1.558672,0,0.823374,-2.007359
AIA,iShares S&P Asia 50 Index Fund,56.9,57.46,93246,0.968397,0,0,0
AIF,Apollo Tactical Income Fund Inc.,15.01,14.78,65200,1.23389,13.618141,0.852703,1.085317
AIG,美国国际集团,42.4,42.94,9154693,1.227518,0,0.623507,-6.896346
AIMC,奥创控股公司,33.41,34.01,719518,1.289463,18.69908,5.247345,1.818806
AIMT,"Aimmune Therapeutics, Inc.",29.23,29.62,500494,0.609805,0,6.017627,-3.273426
AIN,奥尔巴尼国际股份有限公司,73.7,74.79,362545,1.340211,39.024203,4.091767,1.916503
AINV,阿波罗投资公司,5.24,5.22,1007079,1.202069,15.89341,0.806353,0.328438
AIPT,Precision Therapeutics Inc.,0.8767,0.821,50938,0.871724,0,3.27286,-0.951442
AIR,AAR公司,45.89,45.61,222724,1.286399,80.969432,1.686534,0.563299
AIRG,Airgain Inc,12.95,12.81,86745,1.44495,0,2.8178,-0.368103
AIT,Applied Industrial Technologie,65.76,66.07,233195,1.542022,18.078339,3.141592,3.65465
AIV,公寓投管,44.54,45.65,1280301,1.036678,19.620612,4.821058,2.326635
AIZ,Assurant Inc,99.33,99.9,479892,0.942916,12.810529,1.175713,7.798273
AJG,亚瑟加拉格尔有限公司,76.95,78.38,1103273,0.974607,25.102422,3.167487,3.122408
AJRD,Aerojet Rocketdyne Holdings Inc,35.49,35.33,567540,1.098209,308.330068,12.135157,0.114585
AKAM,阿克迈,69.12,69.87,1179584,0.818311,64.583221,3.437542,1.08186
AKAO,Achaogen Inc,1.77,1.64,1109147,0.970967,0,1.25846,-3.731329
AKBA,"Akebia Therapeutics, Inc.",7.83,7.97,734933,1.157491,0,2.740106,-1.172309
AKCA,Akcea Therapeutics Inc.,28,29.98,532337,1.61463,0,8.849178,-3.714636
AKER,Akers Biosciences Inc,1.54,1.23,1099781,1.116488,0,29.329668,-0.41
AKG,Asanko Gold Inc.,0.686,0.6551,162727,0.501409,0,0.305582,-0.02
AKR,阿卡迪亚房地产信托,28.22,28.56,566239,1.331728,53.012388,1.567593,0.538742
AKRX,艾克隆公司,6.92,6.85,2325930,1.362052,0,1.190494,-1.478366
AKS,AK钢铁控股公司,3.71,3.75,5673944,0.912089,0,12.185009,-0.081101
AKTS,Akoustis Technologies Inc,4.76,4.7,197440,0.782011,0,10.053153,-1.038722
AL,航空租赁公司,38.02,38.01,734705,0.83128,4.937052,0.911875,7.698927
ALB,美国雅宝公司,102.1,100.98,1379742,1.149632,33.086663,2.964947,3.051985
ALDR,Alder BioPharmaceuticals,12.84,13.27,544079,0.845847,0,3.778162,-4.253379
ALDX,Aldeyra Therapeutics Inc,8.61,8.81,432262,1.433005,0,6.247642,-1.574982
ALE,埃立特公司,78.77,79.98,301179,1.383182,24.273532,1.948497,3.294947
ALEX,亚历山大与鲍德温公司,20.62,21.17,337772,1.428001,4.0759,1.150384,5.193945
ALG,阿拉莫集团股份有限公司,84.96,86.28,197269,2.601217,18.849037,2.132722,4.577422
ALGN,阿莱技术公司,220.76,225.41,1061312,0.877499,57.679254,15.176201,3.907991
ALGT,Allegiant Travel Company,120.63,120.12,128775,1.014969,9.612994,3.009335,12.495587
ALK,阿拉斯加航空集团有限公司,67.22,67.99,902779,0.870196,10.504044,2.212428,6.472745
ALKS,阿克姆斯公共有限责任公司,33.84,34.49,833442,0.789247,0,4.657237,-0.899
ALL,好事达,88.95,89.5,1778585,1.02455,9.273781,1.488438,9.650865
ALLE,Allegion PLC,88.06,89.27,558721,0.916144,27.211958,14.216163,3.280543
ALLK,Allakos Inc.,55.88,58.99,169855,1.043665,0,-33.003632,-16.164455
ALLO,Allogene Therapeutics Inc.,26.66,27.98,463244,0.887482,0,0,0
ALLT,艾奥特通讯,7.09,7.05,206866,2.275989,0,1.718863,-0.450325
ALLY,Ally Financial Inc.,25.19,25.32,2779332,1.013412,9.449274,0.80612,2.679571
ALNY,阿尔尼拉姆制药公司,69.18,73.16,883246,0.874075,0,4.543882,-5.869028
ALO,Timmins Gold Corp,0.66,0.6618,100912,0.423324,0.488521,0.120692,1.3547
ALRM,"Alarm.com Holdings, Inc.",48.43,48,458201,1.032158,61.765092,8.600328,0.777138
ALSN,艾里逊变速箱控股公司,47.08,47.64,774354,0.833421,10.327488,10.324693,4.612932
ALT,"Altimmune, Inc.",3.25,3.2,167502,0.47358,0,0.615441,-3.670167
ALTM,Kayne Anderson Acquisition Corp,8.98,8.68,113161,0.734067,43.071792,19.110602,0.201524
ALTR,Altair Engineering Inc.,32.96,33.17,238841,1.022863,0,11.496179,-1.622536
ALV,奥托立夫,83.91,84.8,350981,0.468387,18.008361,1.755885,4.708924
ALXN,亚力兄制药,119.29,118.62,1321367,1.160527,172.325881,2.885997,0.688347
AM,美国贺卡公司,27.52,27.76,440454,0.827323,20.10356,3.420551,1.38085
AMAG,AMAG制药公司,18,17.99,700157,0.964414,0,0.853161,-6.416036
AMAL,Amalgamated Bank,19.7,19.93,75872,0.391493,0,0,0
AMAT,应用材料,32.15,35.4,28075042,1.866547,10.645707,5.098588,3.325284
AMBA,安霸,34.1,33.27,469807,1.295044,0,2.463716,-0.116285
AMBC,Ambac Financial Group Inc.,18.04,17.77,409113,0.658664,8.133594,0.447577,2.184766
AMBR,Amber Road,8.9,8.97,157983,1.505188,0,8.594712,-0.377088
AMC,AMC院线,14.65,14.05,2505204,1.153625,0,0.738299,-2.210926
AMCIU,Amci Acquisition Corp.,10,10,3560876,1,0,0,0
AMCN,航美传媒,0.3294,0.3198,77669,0.502521,0,0.136054,-2.491065
AMCX,AMC网络公司,59.63,58.89,581469,0.951917,7.251412,20.20815,8.121177
AMD,AMD,19.87,20.66,112376289,1.150198,57.883148,17.90299,0.356926
AME,阿美特克,73.94,74.38,1526912,0.920675,22.373249,3.976056,3.324506
AMED,阿米斯医疗,121.71,125.91,1035155,1.644485,59.65082,9.825816,2.110784
AMG,艾佛里管理公司,112.69,113.36,673848,1.296181,8.80293,1.664344,12.877531
AMGN,安进,192.36,194.18,3862299,1.413603,51.983249,8.430296,3.735434
AMGP,Antero Resources Midstream Management Llc,14.59,14.84,984977,1.501185,72.547724,119.708328,0.204555
AMH,American Homes 4 Rent,19.69,19.82,2639218,1.389835,0,1.139633,-0.107992
AMID,American Midstream Partners LP,5.69,5.5,221899,0.544288,0,1.664872,-4.22212
AMJ,JPMorgan Alerian MLP ETN,25.39,25.46,2217034,1.082207,0,0,0
AMKR,艾马克技术公司,6.45,6.64,1418458,1.118487,7.991642,0.911089,0.830868
AMLP,Alerian MLP ETF,9.69,9.71,15122687,0.737521,4.713592,0,2.06
AMMA,Alliance Mma Inc.,0.2998,0.2838,119830,0.418595,0,-2.289982,-1.481209
AMN,AMN Healthcare Services Inc,59.18,61.66,922537,2.069016,19.952439,4.748182,3.090349
AMP,阿莫斯莱斯金融,125.91,126.53,968404,1.028288,10.701593,3.195093,11.823473
AMPE,安皮奥制药,0.59,0.5772,833403,1.098599,0,-16.317621,-0.399154
AMPH,Amphastar Pharmaceuticals,20.76,20.67,510665,1.766613,0,2.982975,-0.180164
AMR,Alta Mesa Resources Inc.,2.29,2.18,2988886,1.107171,0,0.30386,-0.494084
AMRC,阿梅雷斯克,14.74,14.83,142287,1.379951,14.055593,1.934474,1.055096
AMRH,"Ameri Holdings, Inc.",0.3188,0.3073,1657614,0.472895,0,0.392512,-0.586163
AMRN,阿玛琳,18.1,18.15,12783430,0.451004,0,-75.085883,-0.323849
AMRS,阿米瑞斯,3.85,3.98,5676529,1.67498,0,-0.999997,-2.294111
AMRX,"Amneal Pharmaceuticals, Inc.",18.39,18.51,749333,1.139711,18.337535,4.76157,1.009405
AMSC,美国超导,8.61,8.88,98025,0.508512,0,3.932108,-1.053894
AMSF,Amerisafe Inc,63.64,63.9,279700,2.221908,22.951828,2.681445,2.784092
AMSWA,美国软件,11.42,11.41,69016,0.92874,21.942308,2.994068,0.52
AMT,美国电塔,161.89,163.98,1987440,1.049049,64.681163,13.023246,2.535205
AMTD,亚美利交易,52.38,52.32,1264830,0.782745,20.139475,3.711043,2.597883
AMU,UBS AG (London Branch),15.84,16,88706,0.856383,0,0,-0.01
AMWD,美国伍德马克,61.94,63.7,153660,1.230509,16.58947,1.837582,3.839785
AMX,美洲移动,13.47,13.52,3419919,0.887309,81.860014,4.3616,0.16516
AMZA,InfraCap MLP ETF,6.35,6.38,595289,0.70444,0,0,0
AMZN,亚马逊,1587.5,1593.41,6065835,0.899576,86.858409,19.913802,18.344913
AN,AutoNation,37.81,37.16,733674,1.133026,7.905908,1.335426,4.700282
ANAB,Anaptysbio Inc,63.59,68.58,400590,0.680583,0,6.311871,-1.8429
ANCX,艾克塞斯国家银行,26.07,26.27,89275,1.11351,18.405936,1.244211,1.427257
ANDE,安德森斯,32.91,32.96,115990,0.988025,10.1031,1.138372,3.262365
ANDX,Andeavor Logistics LP,36.92,37.4,362712,0.60933,17.070673,3.303744,2.190892
ANET,"Arista Networks, Inc.",241.85,239.37,716132,0.805962,76.50146,10.413272,3.12896
ANF,Abercrombie & Fitch,17.13,16.75,2685736,1.076058,29.917446,0.983075,0.559874
ANFI,Amira Nature Foods,0.6015,0.571,71274,0.285084,0,0.107221,-2.296306
ANGI,安吉斯里斯特,18.37,18.55,1215735,0.890471,0,8.686779,-0.275176
ANGL,Market Vectors FallenAngel HiYld Bd ETF,27.57,27.42,1632381,2.456369,0,0,0
ANGO,阿吉奥动态,21.11,21.71,230417,1.827372,50.608656,1.479036,0.428978
ANH,安沃思抵押,4.36,4.38,324087,1.02798,13.409381,0.795794,0.326637
ANIK,阿尼卡医疗,34.48,35.71,99291,0.835673,27.024735,1.988095,1.321382
ANIP,"ANI Pharmaceuticals, Inc.",51.94,52.93,98052,1.515421,9174.900452,3.379187,0.005769
ANIX,ITUS Corp,3.7,4.01,91005,1.654306,0,11.850563,-0.547941
ANSS,安西斯,158.09,158.25,488602,0.876136,44.007097,5.320136,3.596011
ANTM,Anthem Inc,284.15,286.33,1378744,1.008657,16.996853,2.591211,16.84606
ANY,Sphere 3D Corp,2.17,2.31,3868136,0.934723,0,6.885393,-2.26892
AOA,iShares Aggressive Allocation Fu,51.37,51.67,153065,1.383228,0,0,0
AOBC,American Outdoor Brands Corporation,13.87,13.57,827708,1.290447,24.53187,1.729773,0.553158
AOD,Alpine Total Dynamic Dividend Fn,8.02,8.04,185151,0.611049,6.971167,0.801991,1.153322
AOK,iShares Conservative Allocation,33.15,33.27,75835,0.741447,0,0,0
AOM,iShares Moderate Allocation Fund,36.53,36.65,344671,0.978583,0,0,0
AON,怡安保险,162.22,164.05,959091,0.964685,51.631905,9.275219,3.177299
AOR,iShares Growth Allocation Fund,42.9,43.12,151575,1.228705,0,0,0
AOS,A.O.史密斯,46.02,46.01,1083399,0.600121,23.93162,4.53656,1.922561
AOSL,阿尔法和欧米伽半导体,10.65,10.82,97383,0.869035,18.131455,0.927961,0.596753
APA,阿帕契,37.07,37.43,4361009,0.931729,16.629746,1.873881,2.250786
APAM,Artisan Partners Asset Managemen,26.04,26.06,267291,0.935711,19.246719,12.698145,1.353997
APC,阿纳达科石油,56.08,56.38,8500520,1.36333,73.323622,3.24318,0.76892
APD,空气化工,160.04,163.86,1370838,1.286406,23.72378,3.426473,6.906994
APEI,美国公共教育,32.48,32.45,170476,1.269138,22.215513,1.758293,1.460691
APEN,"Apollo Endosurgery, Inc.",3.38,3.51,219392,1.861646,0,1.38484,-1.602766
APF,摩根斯坦利亚太基金,15.08,15.37,64129,2.897203,14.729812,0.783664,1.043462
APH,安诺电子,87.19,88.77,1367577,0.883782,34.989621,6.672357,2.537038
APHA,Aphria Inc.,10.3,9.74,1649778,0.648322,0,0,0
APHB,AmpliPhi Biosciences Corporation,0.2751,0.25,277177,0.478957,0.351283,0.968141,0.711676
APLE,"Apple Hospitality REIT, Inc.",15.75,15.68,3297872,1.60815,21.013414,1.015352,0.74619
APLS,Apellis Pharmaceuticals Inc.,14.28,15.09,277162,1.377826,0,3.692965,-2.205775
APO,阿波罗全球管理,28.13,28.15,1759909,1.31211,15.340256,5.697905,1.835041
APOG,Apogee Enterprises,37.04,36.21,350100,1.105914,12.491604,1.893798,2.898747
APPF,"AppFolio, Inc.",57.67,57.85,131514,0.779751,109.087756,19.605737,0.530307
APPN,Appian Corp,27.02,27.55,412823,1.246874,0,54.490628,-0.522379
APPS,Digital Turbine Inc.,1.63,1.64,188029,0.641213,0,4.392228,-0.683234
APRI,Apricus Biosciences,0.3,0.291,290515,0.964814,0,1.290965,-1.126056
APRN,Blue Apron Holdings Inc.,1.17,1.17,2180775,0.940376,0,1.331764,-0.730036
APTI,Apptio Inc,37.71,37.71,1590044,0.255014,0,11.129533,-0.592171
APTO,Aptose Biosciences Inc,2.06,2.3,231499,1.091377,0,2.973442,-1.1
APTS,Preferred Apartment Communities,15.37,15.49,166048,0.970802,0,0.441499,-2.075436
APTV,Aptiv PLC,74.59,74.18,1749707,0.976773,15.776537,5.547651,4.701919
APU,Amerigas Partners L.P.,35.25,35.04,256845,0.752033,20.863949,4.978342,1.679452
APVO,Aptevo Therapeutics Inc.,2.71,2.85,100675,0.916247,23.514851,1.153093,0.1212
APY,Apergy Corporation,36.81,37.46,246673,0.508712,21.009653,3.103618,1.78299
AQ,Aquantia Corp,10.11,9.94,126204,0.818865,41.408039,3.586058,0.24005
AQMS,"Aqua Metals, Inc.",2.5,2.47,185072,0.646735,0,1.33492,-1.234358
AQN,Algonquin Power & Utilities Corp,10.65,10.55,142679,0.730661,34.443355,2.04034,0.3063
AQNA,Algonquin Power & Utilities Corp.,25.25,25.18,88618,1.214917,0,0,0
AQST,Aquestive Therapeutics Inc.,16.68,16.86,72116,2.236516,0,-10.79695,-2.582003
AQUA,Evoqua Water Technologies Corp.,9,8.63,1078096,1.276922,45.761132,2.737233,0.188588
AQXP,"Aquinox Pharmaceuticals, Inc.",2.11,2.16,200020,1.557422,0,0.560679,-1.696466
AR,Antero Resources Corp,14.34,14.05,4142549,0.549159,19.228532,0.553134,0.730685
ARA,"American Renal Associates Holdings, Inc.",15.59,15.74,133161,0.457443,0,-7.060529,-0.292049
ARAY,精确射线,4.59,4.71,600794,1.169969,0,8.377195,-0.281519
ARC,美国图文公司,2.75,2.63,72731,0.46329,0,0.890999,-0.484812
ARCB,ArcBest Corporation,40.29,40.14,321372,1.282198,16.516139,1.542165,2.43035
ARCC,阿瑞斯,17.25,17.22,1483160,0.707107,8.456639,1.009746,2.03627
ARCH,Arch Coal Inc.,95.02,96.19,275333,1.183605,6.413964,2.631653,14.996965
ARCI,Appliance Recycling Centers Of America,0.55,0.57,63628,0.406781,0,0.207084,-1.043672
ARCO,Arcos Dorados Holdings,7.47,7.5,704837,1.53936,16.790845,3.997895,0.446672
ARD,Ardagh Group S.A.,12.64,13.25,241286,1.921214,32.889267,-2.454097,0.402867
ARDC,Ares Dynamic Credit Allocation,15.15,15.1,116724,1.33355,0,0,0
ARDM,Aradigm Corporation,1.07,1,73286,1.765026,0,-0.755428,-1.11132
ARDX,Ardelyx,2.88,2.99,236573,0.731927,0,1.135403,-1.001986
ARE,亚历山大房地产,121.39,122.83,685146,1.331109,44.138426,2.034141,2.782836
ARES,Ares Management L.P.,22.03,22.39,781298,0.97477,25.880862,6.418972,0.865118
AREX,Approach资源,1.42,1.37,205723,0.757952,2.360677,0.211596,0.580342
ARGO,阿尔戈国际控股集团有限公司,66.97,68.15,157119,1.54976,65.709297,1.287576,1.037144
ARGX,Argenx SE,92.39,93.23,452256,1.571488,0,5.820366,-2.727713
ARI,阿波罗商业房地产,18.5,18.6,1032068,0.913427,12.328569,0.98866,1.508691
ARII,美国轨道车,70.08,69.99,315845,1.640288,9.347478,1.99267,7.487581
ARKG,ARK Genomic Revolution Multi-Sector ETF,28.86,29.14,57969,0.964889,0,0,0
ARKK,ARK Innovation ETF,43.16,43.67,123722,0.547646,0,0,0
